Id,age,gender,mean_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,igbo,standard_sentence
1167,25.0,1,1287.3074,0.02351111775259,0.1082322201834038,-5.1901813173185145,0.1212017165712151,2418.046361512744,107.66601562,-95.3509334985052,69,281,21,20.10848072562358,0,1
1168,40.0,0,1241.7522,0.0227085908612592,0.1053196546210509,-5.566148311860506,0.1282507886289846,1747.2551850538553,117.45383523,-95.17111156195368,69,281,17,17.020226757369613,0,1
1169,40.0,1,1454.122,0.0241085977467197,0.1214213682797743,-5.04007337142853,0.1061055774652111,1911.3553910236087,123.046875,-101.27241476953031,69,281,37,18.134784580498867,0,1
1170,24.0,1,704.40985,0.0230111104277032,0.0904542484164415,-4.906189244447085,0.0365263069755539,1306.7019695507834,112.34714674,-129.75260760577743,69,281,4,48.06530612244897,0,1
1171,16.0,0,744.8555,0.0124361782708316,0.0758383285100729,-5.778635712965848,0.1200170272435897,2741.023127698751,83.35433468,-32.69870638280859,4,14,1,1.7647165532879818,1,0
1172,19.0,1,1256.3662,0.0166331146019319,0.1089147076954962,-5.941587256433049,0.1988926105997624,3362.6441206050963,112.34714674,-98.82926024402258,69,281,31,38.73088435374149,0,1
1173,56.0,1,1426.4043,0.0359033270781568,0.173343476906191,-6.118767904045227,0.1236758866244675,1953.0830704118791,135.99917763,-142.35107482069745,69,281,40,28.93206349206349,0,1
1174,18.0,1,1861.345,0.0174556959907853,0.111304932135897,-6.255288450281742,0.1559721035972668,2642.2029361239343,112.34714674,-115.52977446423056,69,281,15,18.622403628117915,0,1
1175,41.0,1,710.48694,0.0198297542845941,0.1485867006916129,-5.813987477714314,0.060399194966082,1237.2710877944105,184.5703125,-113.8187786466578,69,281,1,35.08281179138322,0,1
1176,20.0,0,1241.4489,0.025665526556142,0.1661987457836008,-3.699281788986624,0.0746596427748771,2023.775406120642,103.359375,-58.03474055577127,69,281,1,18.89673469387755,0,1
1177,23.0,0,1680.1433,0.0235960949606776,0.1215448458047779,-5.059950917370806,0.1681339306459107,2593.511075930627,99.38401442,-87.75600299544548,69,281,19,15.000090702947846,0,1
1178,20.0,1,1616.4282,0.0131138484151812,0.0804107148421004,-5.733326991393933,0.1361208641919556,2155.704670881021,143.5546875,-104.05958911259246,69,281,27,18.83138321995465,0,1
1179,23.0,1,608.8699,0.0209790918697347,0.129056971071826,-7.025049511382075,0.0606310614224137,2063.247338496388,89.10290948,-39.92574514592776,0,0,1,1.3236281179138325,1,0
1180,21.0,1,1993.8237,0.0189442002843364,0.1347883460401754,-6.408129431989158,0.2053697605588737,3531.780933561238,123.046875,-106.88948755440052,69,281,1,20.36390022675737,0,1
1181,65.0,1,1397.5381,0.0304869584356025,0.1518975193260855,-5.965541431890774,0.1232063958476321,1869.343506424448,107.66601562,-132.59626163244917,69,281,33,20.75863945578232,1,1
1182,18.0,0,1533.7915,0.0151646673307214,0.0937586806982237,-6.042127023265133,0.0703210663377193,2040.975241967908,123.046875,-17.61068982069542,2,12,1,1.312562358276644,1,0
1183,19.0,0,1509.2709,0.0196699715397588,0.0744324599610154,-3.9831595232796837,0.1004757241558741,1855.7244925682348,135.99917763,-91.39626293372244,69,281,26,18.57596371882085,0,1
1184,16.0,1,709.2438,0.0261601484001901,0.125089604968337,-6.568401649968874,0.0660207648026315,1841.258557393276,86.1328125,-54.84435839184872,5,12,1,1.7331972789115646,1,0
1185,53.0,0,1033.1487,0.0263328748184713,0.1448291420427815,-5.434309118039062,0.0916150505670277,1580.0834710066513,89.10290948,-108.66695269939892,69,281,16,25.35619047619048,0,1
1186,28.0,0,1869.6886,0.0130860634383899,0.0804076677626705,-7.000213810372483,0.181479171895917,3146.008302273995,95.703125,-122.31037603412967,69,281,21,29.32680272108844,0,1
1187,25.0,0,1800.9927,0.017871966639484,0.1070811416358467,-5.36902321797737,0.1965783745181718,3264.4245110657216,103.359375,-79.58072583032781,69,281,1,20.15492063492064,0,1
1188,20.0,0,681.5145,0.0162022400941544,0.1213536482506352,-6.666355641505991,0.0526925223214285,2145.837981483181,117.45383523,-31.20911555244794,0,0,1,1.6221315192743764,0,0
1189,29.0,1,1894.8528,0.0225269440557552,0.1154050608061591,-5.570991285242292,0.1899191521447721,3015.9708891686664,112.34714674,-105.1424527502764,69,281,21,20.31746031746032,0,1
1190,31.0,1,1922.4797,0.0298608332589923,0.1195921470612884,-6.422928387274038,0.1472969181629834,2638.828038406513,112.34714674,-102.76806666008213,69,281,17,19.365442176870747,0,1
1191,21.0,0,826.8742,0.0206528833180634,0.131739308362057,-7.355360939982168,0.1008903206168831,2927.879723461752,135.99917763,5.528277851910723,5,13,1,1.7834013605442176,1,0
1192,59.0,0,1700.7432,0.0186386075438599,0.1156342060364386,-6.340725343330734,0.114432229121179,1754.309354601579,92.28515625,-123.99386066111047,69,281,34,18.436643990929703,0,1
1193,29.0,0,1506.3694,0.0224678273059157,0.0994650768755245,-4.979942801311155,0.1195107303699119,2079.5413317245298,123.046875,-85.34940629469634,69,281,16,17.2756462585034,0,1
1194,67.0,0,1718.5471,0.0176186671638765,0.1290414395646835,-5.9580739033193515,0.1795772615617612,2967.6608290784907,135.99917763,-104.95865266150332,69,281,22,32.19414965986395,0,1
1195,19.0,0,1554.5105,0.025163462163713,0.0809770315216156,-3.8010128357709414,0.1397836538461538,2471.482970182777,117.45383523,-63.61920202158,69,281,13,17.34530612244898,0,1
1196,24.0,0,1597.4492,0.0127730051007385,0.0725863295476503,-5.634676482512661,0.1137708376881271,2060.587991832456,129.19921875,-107.09113382665562,69,281,47,25.309750566893428,0,1
1197,17.0,0,1271.9976,0.0167714675266892,0.0880375579455951,-4.444254923553321,0.0699139030612244,2363.861502622253,78.30255682,-5.018153052629489,2,10,1,1.1256235827664398,1,0
1198,17.0,0,1500.3601,0.0150466146992581,0.0708020908249091,-5.575358465295101,0.0684789540816326,1575.8151343482652,151.99908088,1.1228008701293033,3,14,1,1.120997732426304,0,0
1199,29.0,0,1260.5408,0.0177874393849317,0.0872465015955893,-5.258009608464799,0.0968941525680462,1754.81928721284,151.99908088,-99.6500837908648,69,281,35,22.59301587301587,0,1
1200,18.0,1,665.7391,0.01625223758193,0.1252434324276045,-6.890275368234149,0.0390181107954545,1598.435893004108,161.49902344,-8.785189064903411,0,0,1,1.000997732426304,1,0
1201,24.0,1,684.5011,0.0244976439048437,0.1009712221226403,-6.599985865483762,0.0895007905505952,2193.286981668508,80.74951172,-53.88292014304494,6,23,1,1.9058503401360545,1,0
1202,18.0,0,918.5007,0.0207455321765526,0.0931177544178106,-5.519155531498955,0.0577093160377358,1631.3732726070832,73.828125,-39.235782177490165,0,0,1,1.1936961451247166,1,0
1203,22.0,1,1479.6342,0.024508886087177,0.1097261520603577,-5.07784985669505,0.163675549636545,2817.6957678078124,129.19921875,-85.9547381949319,69,281,16,17.647165532879818,0,1
1204,34.0,1,1280.1757,0.0186322346188008,0.0797414450646101,-5.467574545069842,0.0933923289609053,1721.3480381589302,123.046875,-95.76583886213726,69,281,20,21.966077097505668,0,1
1205,20.0,0,973.8906,0.0262857446404511,0.1377813117944739,-6.648962789878205,0.0558335033815298,1542.3198832269725,143.5546875,-86.97454343438945,0,0,2,5.479909297052154,1,0
1206,30.0,1,1662.3047,0.0175091680730413,0.1125641606162994,-5.277684187139006,0.1418344811350868,2370.004447651505,117.45383523,-99.20751281231335,69,281,13,17.949024943310654,0,1
1207,39.0,1,730.20306,0.041551759773268,0.185263718692941,-5.218526852613696,0.057181763342165,1175.0221243289725,86.1328125,-85.31028197314126,69,281,1,30.67219954648526,0,1
1208,25.0,0,1595.578,0.020160995147188,0.0828413525362988,-4.820666708865775,0.2183256060163551,3287.622186461995,123.046875,-57.80879505047752,69,281,10,18.204444444444444,0,1
1209,20.0,0,1702.3442,0.0221551850029558,0.090458180340004,-7.078917516378362,0.1870529335800117,2739.6577620199355,117.45383523,-133.65313959616194,69,281,17,15.534149659863948,0,1
1210,29.0,0,877.0608,0.024245780184958,0.1330628698066489,-5.009974286933919,0.0655629257408512,1428.6815325262598,143.5546875,-86.97167161751645,69,281,17,27.63174603174604,0,1
1211,57.0,1,1875.4802,0.0272876526789816,0.1327170374269033,-5.490429610411689,0.1334161675972622,2521.0457368630487,86.1328125,-84.90199782039561,69,281,12,22.77877551020408,0,1
1212,31.0,1,684.0918,0.0119812893878534,0.0709006300520023,-6.196371756490476,0.0349073223039215,1617.0582112793672,123.046875,-23.110746873111253,1,5,1,1.1662131519274377,0,0
1213,17.0,0,915.4238,0.0173820669956091,0.0866395838310883,-4.001079293823776,0.0465625,1640.977560230859,129.19921875,-41.66644616576095,0,0,1,1.6950566893424035,1,0
1214,27.0,1,1834.8313,0.0187211458346592,0.1455429186156773,-6.3152544458865645,0.1748275392490449,2710.5072244995235,123.046875,-99.03474559534554,69,281,17,20.66575963718821,0,1
1215,22.0,0,473.2645,0.0228918478670329,0.0979142742094942,-8.994643447894024,0.0928105221518987,2360.9534119656764,112.34714674,2.99580010988216,4,17,1,1.8282993197278912,1,0
1216,36.0,1,1412.0421,0.0273653938259751,0.1265634593602042,-5.276102498441722,0.1147867102735081,1832.7629045584767,129.19921875,-126.55523146013624,69,281,43,21.91963718820861,0,1
1217,21.0,1,668.8244,0.0223996551478927,0.1123023174495111,-5.939171073451293,0.0449126621462264,1332.9508972670249,107.66601562,-27.17210494151063,4,12,1,1.2295238095238097,1,0
1218,26.0,1,652.26263,0.0241151866898934,0.0879335946513513,-5.765210606948217,0.056915713028169,1888.4612679535087,135.99917763,-44.29130781539417,4,15,1,1.6116099773242631,1,0
1219,18.0,1,1350.4752,0.0257207513914921,0.0905643701763509,-5.835882698298202,0.0929137996941896,2033.168283148188,151.99908088,-97.75546647713472,69,281,16,19.040362811791383,0,1
1220,23.0,1,1476.1978,0.0314081444565192,0.1129190627611866,-4.960642331139649,0.0937362617233294,1896.530153960168,112.34714674,-95.44043987208345,69,281,13,15.88244897959184,0,1
1221,21.0,1,1194.6532,0.017487058446273,0.1358022867684517,-6.306168941960885,0.1334718420870288,2534.6742288664864,107.66601562,-122.09618106386516,69,281,19,24.58993197278912,0,1
1222,17.0,0,1494.6754,0.0163102210095357,0.0814070102449388,-6.128384602318914,0.0747845362103174,2325.4346342156573,107.66601562,-21.637995904395403,4,12,1,1.446984126984127,1,0
1223,26.0,1,586.5421,0.0166548115143895,0.07635579330653,-3.595493278736728,0.0329159007352941,1100.9827922715922,117.45383523,-27.09780865084442,2,9,1,1.574467120181406,1,0
1224,19.0,0,1046.5344,0.0226078363761129,0.0740088410464579,-6.102876623483221,0.1494867852393617,2566.19067003638,123.046875,-15.230113516917134,4,14,1,1.065532879818594,1,0
1225,18.0,0,987.2118,0.0148297524835291,0.0897414374097356,-6.577571488864645,0.0346789413623595,1520.8885379143055,112.34714674,-45.32000248822715,0,0,1,2.040453514739229,1,0
1226,17.0,1,812.1617,0.0153626319210347,0.066479306601394,-7.052332248531098,0.125500047063253,2444.207699788925,135.99917763,-35.19698231860751,5,21,1,1.9223582766439908,1,0
1227,47.0,1,2109.5618,0.0192988894500934,0.1304165157436675,-6.0572651116267355,0.1858436734068627,3089.7444129874816,95.703125,-107.85747711367594,69,281,12,19.9459410430839,0,1
1228,20.0,1,695.5692,0.0159834716741204,0.1216315524682509,-7.764793866636258,0.0458574367843511,2716.881939347588,151.99908088,-50.44046359619268,2,7,1,3.020997732426304,1,0
1229,25.0,1,1184.3364,0.0229165875922988,0.110406333545679,-5.536263384601263,0.1033871299342105,2445.226503387606,215.33203125,-29.67566780666224,4,14,1,1.253877551020408,1,0
1230,31.0,1,630.9837,0.0207728121089875,0.1357189059409859,-6.894646110084507,0.0322265625,1404.445630053873,80.74951172,-55.55800492317047,0,0,1,1.2308390022675737,0,0
1231,20.0,1,597.1643,0.0184787745345201,0.094125576333702,-3.7802273896229193,0.0440809461805555,1368.4713699656306,184.5703125,-40.80637165378746,0,0,1,1.230657596371882,1,0
1232,34.0,1,896.3706,0.026494212857059,0.0790442853796498,-4.739318648413463,0.0550432667745231,1369.5219177715749,172.265625,-113.77929300593084,69,281,59,25.72770975056688,0,1
1233,45.0,1,619.396,0.0227017353068854,0.129604440598446,-5.799960539726387,0.0655836022418478,2130.624606602188,129.19921875,-98.2534902413096,6,19,1,1.486077097505669,1,0
1234,30.0,0,1530.6781,0.020284734668467,0.1096163794707387,-5.321952392795887,0.1273691845860128,2847.6645090012257,95.703125,-96.12876116504312,69,281,16,19.17968253968254,0,1
1235,22.0,0,733.37354,0.0188748200814662,0.1185217443161246,-7.563583416211643,0.0516204833984375,1987.068225949976,69.83741554,-15.773587224697703,2,12,1,1.4830385487528344,1,0
1236,22.0,0,766.9507,0.0169641639961081,0.0987586574099104,-7.264603914303344,0.0572277986550632,1805.9925621148464,107.66601562,-27.27718631669521,0,0,1,1.8318820861678005,1,0
1237,22.0,0,1439.2092,0.0188358888372673,0.1075674366500406,-6.0730726020617505,0.1613942831569116,2511.4705447715382,129.19921875,-129.7880801793355,69,281,30,14.883990929705218,0,1
1238,40.0,1,893.5123,0.02913267653884,0.1101623560385552,-6.1037624166794675,0.073788997468091,1846.8678753177328,135.99917763,-132.03289678189313,69,281,69,32.39183673469387,0,1
1239,19.0,0,753.59094,0.0112418620039781,0.0626654497874873,-4.842174658094036,0.0388609871031746,1300.6477371803571,66.25600962,-22.94035772437461,0,0,1,1.452154195011338,1,0
1240,23.0,0,952.9181,0.0347293408178474,0.1596137349152753,-4.854518767884162,0.0760820822565288,1971.289205438379,95.703125,-65.72141326127351,69,281,1,21.29678004535148,0,1
1241,48.0,0,1395.5486,0.0297640582527715,0.1232289211936786,-5.107113316517541,0.0961671653368794,1745.645403643308,99.38401442,-96.72700756550584,69,281,2,25.54195011337868,0,1
1242,17.0,0,1255.1432,0.0191339097919524,0.0696919160495505,-6.809449570914773,0.0919291178385416,2442.54781130194,161.49902344,-15.386763864449115,3,13,1,1.0970521541950111,1,0
1243,21.0,0,1832.1124,0.016417702462027,0.0732552642513014,-5.658605580153546,0.2109115325261158,3239.504255541898,107.66601562,-83.34041235329295,69,281,20,20.82829931972789,0,1
1244,42.0,1,1481.8876,0.0283893576176052,0.1407882616285996,-5.2456390510551945,0.1124385358426517,2114.9566112588423,198.76802885,-112.50880942893107,69,281,35,25.402630385487527,0,1
1245,36.0,1,1904.9281,0.0253505994973381,0.1069203302460698,-4.959657971320249,0.1187171447540745,2245.751468005508,112.34714674,-98.06599527594116,69,281,15,16.253968253968253,0,1
1246,39.0,0,877.16345,0.0200888261343452,0.1118149082238262,-4.8520579686227485,0.0766945540700171,1734.0545257313654,107.66601562,-82.44888303239344,69,281,7,26.772607709750567,0,1
1247,23.0,0,1601.3226,0.0163068046704039,0.1135211182647374,-6.123669323091965,0.179112282463186,2796.8360601035606,129.19921875,-114.33435637661997,69,281,9,14.628571428571428,0,1
1248,23.0,0,753.8348,0.0187435862083987,0.0641665038125072,-6.486473866268446,0.1009172712053571,2134.057703760742,80.74951172,-34.31356515003263,2,9,1,1.2560090702947846,1,0
1249,36.0,1,1373.2144,0.0226590148067809,0.1084252449581576,-5.886670376087,0.1297830647652388,1969.773702568786,112.34714674,-124.519741680137,69,281,32,19.13324263038548,0,1
1250,16.0,1,462.4526,0.0264918460904813,0.122954779365869,-6.2011158976988225,0.1381578947368421,2807.621428920143,151.99908088,-34.72076879017363,4,20,1,1.7247165532879818,1,0
1251,15.0,0,1553.1112,0.0189344405409775,0.1293629077042313,-6.862874393509638,0.1376103940217391,3017.150570299506,215.33203125,-19.63167927001604,2,8,1,1.055328798185941,1,0
1252,43.0,1,2105.8665,0.0254412062830427,0.1160896023813731,-6.1718891273378205,0.1784072800062189,3183.3835593920826,112.34714674,-120.1833678581256,69,281,13,18.993922902494333,0,1
1253,20.0,0,1571.1863,0.0225268804257078,0.1070354600581415,-5.643249750821607,0.1851698477056962,2899.1059628242965,129.19921875,-91.48033254858208,69,281,19,19.52798185941043,0,1
1254,16.0,1,569.3336,0.0257121312029027,0.0617084947698616,-3.904161441363499,0.050891804245283,1447.953521439775,215.33203125,-39.48633169755925,5,19,1,1.0681179138321997,1,0
1255,56.0,0,1550.6444,0.0188402815126648,0.0943566477760159,-7.628504590327006,0.1799535880320207,3017.0418440864337,151.99908088,-92.04052874365092,69,281,21,23.49859410430839,0,1
1256,55.0,1,1837.7867,0.0292392234879699,0.123202305853546,-5.14645933217353,0.0911925932320442,2213.213813127327,161.49902344,-80.95632170739991,69,281,7,19.55120181405896,0,1
1257,39.0,1,1264.6803,0.0363397930866517,0.1251248925916331,-5.503622073577075,0.099841614619603,2072.518328491146,143.5546875,-107.91300249312492,69,281,31,24.82213151927437,0,1
1258,19.0,1,574.644,0.0523260248139176,0.1663518466827905,-5.515896420527531,0.0483201986151603,1204.5740435809194,184.5703125,-120.42796691478937,69,281,1,39.82,0,1
1259,24.0,1,1274.8772,0.0207003194079441,0.1261536256915731,-5.93865726927201,0.1148527208400483,1679.054542111162,184.5703125,-135.2032589949102,69,281,30,18.2508843537415,0,1
1260,24.0,1,1765.1079,0.021058283399776,0.0812069302997081,-4.430156633142565,0.144766407527596,2500.9403032225187,123.046875,-91.29721443289236,69,281,17,22.05895691609977,0,1
1261,18.0,0,954.0051,0.0181107799298821,0.0846972378209878,-6.323259885683243,0.09796142578125,2632.938006124997,95.703125,-8.019718104455775,5,21,1,2.212517006802721,1,0
1262,24.0,0,1526.758,0.0216186056047817,0.1003363739749978,-5.716993353590922,0.1230055331092677,1963.467836735314,117.45383523,-114.93881711946298,69,281,22,15.754240362811792,0,1
1263,19.0,0,666.93884,0.0169133825422331,0.0782022080897729,-5.795265693108059,0.0343098958333333,1168.6763278453016,69.83741554,-60.58067909993535,0,0,1,1.9969160997732427,1,0
1264,26.0,1,1020.7017,0.0315337655926437,0.1066625862662385,-4.5820576698199575,0.0712899567880036,1516.519794619442,112.34714674,-98.29127439738627,69,281,27,19.736961451247165,0,1
1265,17.0,1,1324.9838,0.0169024299200027,0.0901298288190358,-9.908887332760681,0.108184814453125,3163.909990451255,143.5546875,2.944188482266783,4,15,1,1.4648526077097506,1,0
1266,21.0,0,1038.6598,0.0165607040459333,0.0838168015354554,-7.0193885863774925,0.0679331634004237,1851.9435703208,215.33203125,-94.68980196300872,0,0,1,2.647074829931973,1,0
1267,38.0,1,1377.6185,0.0334469512308712,0.1633086786668872,-5.569147827901381,0.0984742967344874,1598.6173746783838,129.19921875,-111.49118115545105,69,281,18,21.362358276643988,0,1
1268,56.0,1,1491.5413,0.0343963783214638,0.1813902296935919,-5.803765962028813,0.1290127724934683,1931.681213538514,112.34714674,-124.92184697745488,69,281,39,24.52027210884353,0,1
1269,28.0,0,1081.1375,0.017445151727729,0.084572898909464,-4.643990840295459,0.1440992223502304,2493.3736779309297,198.76802885,-76.8138098384437,69,281,18,20.990839002267577,0,1
1270,17.0,0,748.24115,0.016408460038309,0.079842442078284,-5.803634869303501,0.0456181278935185,1623.5297851262858,117.45383523,-26.571932841619308,0,0,1,1.2504308390022676,1,0
1271,18.0,1,1877.7047,0.0221402989267789,0.1057234632755639,-6.124396742934356,0.2346384572458791,3252.26925476738,112.34714674,-106.70517008001428,69,281,11,17.368526077097506,0,1
1272,35.0,1,1175.3096,0.0267345256027073,0.1365038044742731,-5.0161046122613016,0.0956899808387338,1868.226828084976,107.66601562,-84.7072154801511,69,281,15,21.87319727891156,0,1
1273,18.0,1,1837.8463,0.0165126474034729,0.0916095680162029,-5.081369088741264,0.1413066946008188,2605.222042880353,117.45383523,-90.36915369125774,69,281,19,18.50630385487528,0,1
1274,20.0,1,618.63525,0.022520774297375,0.1141368515852638,-4.8577795799999794,0.06549072265625,2186.919190037772,64.59960938,-90.9259245968356,5,20,1,1.5789569160997732,1,0
1275,32.0,1,1579.6012,0.021425568376784,0.1239956617182123,-6.2898233876457255,0.1441524035216021,2493.864237381742,117.45383523,-131.17754796019454,69,281,9,19.71374149659864,0,1
1276,16.0,0,1103.8265,0.0184788938553735,0.08212265930942,-6.214325733970086,0.1259765625,2622.48603753318,112.34714674,-14.81443907331802,3,13,1,1.2568707482993198,1,0
1277,58.0,0,1407.2189,0.0227869617710966,0.1209505812514258,-4.2176959326047045,0.1470740933368744,2508.0436588299926,135.99917763,-90.9238193076633,69,281,23,19.59764172335601,0,1
1278,29.0,1,1208.3127,0.0131798817225457,0.0785900604144225,-4.09242205088715,0.0746510823567708,2007.6167007982488,161.49902344,-36.09785008692975,0,0,1,2.066575963718821,0,0
1279,18.0,1,475.44766,0.0141635652945114,0.1344599921315167,-5.906373201922526,0.0249689275568181,861.9862071300357,161.49902344,-55.90318533664192,0,0,1,2.030113378684807,1,0
1280,26.0,0,943.72095,0.0295979569397534,0.0921167672638805,-4.958350613887626,0.0775138065732758,1714.4723480447954,129.19921875,-87.30589124028315,69,281,33,26.77260770975057,0,1
1281,36.0,1,1502.5255,0.018293711274308,0.1007330329878614,-6.219765248961374,0.1506614449097938,2798.6745824159498,107.66601562,-111.00948107577284,69,281,30,24.93823129251701,0,1
1282,27.0,1,1459.8785,0.0220478248773222,0.1286451407790696,-5.275438010484243,0.1790359689754961,2891.231965502797,92.28515625,-85.19469825245892,69,281,29,35.038911564625856,0,1
1283,20.0,1,1590.2102,0.0202774113646076,0.1082446835345297,-5.6289633343259,0.1567095903693025,2281.138743157553,86.1328125,-111.92160530923556,69,281,38,26.819047619047616,0,1
1284,16.0,1,1264.09,0.0512194624376465,0.1145861114611725,-7.12481133077492,0.0622053475215517,1685.9139239822782,75.99954044,-18.837966540701714,4,14,1,1.345079365079365,1,0
1285,27.0,0,1557.5399,0.0185481226103982,0.1224088496008992,-5.644208678351147,0.2375775850736178,3569.97114197131,129.19921875,-96.62763174652515,69,281,11,16.486167800453515,0,1
1286,20.0,0,1110.4415,0.0183746964342632,0.0887507309227284,-6.5397305467194675,0.0735310299295774,2075.00741669518,151.99908088,-20.97943028366782,4,12,1,1.64281179138322,1,0
1287,53.0,0,1919.2034,0.0122697381425412,0.1123388214730341,-6.414882479761038,0.2326491607282949,3459.2605678886125,107.66601562,-123.02020403007042,69,281,14,19.87628117913832,0,1
1288,26.0,0,1483.9631,0.0206300048844334,0.0833060851781409,-4.794033853838285,0.1248452771347736,2375.234774830936,123.046875,-82.47454098341919,69,281,13,18.436643990929703,0,1
1289,26.0,1,496.53244,0.0156524938978254,0.0895009026676788,-5.062620262540002,0.0574322324810606,1722.8978322263856,151.99908088,-29.62576461038656,4,12,1,1.4657142857142855,1,0
1290,39.0,1,1213.7817,0.0232858069765201,0.1170768258180828,-5.346409814993025,0.1031263690128504,1953.0244963924883,151.99908088,-98.47068608551506,69,281,16,19.55120181405896,0,1
1291,22.0,1,783.7516,0.0256018991143324,0.1488223154594437,-4.845575796861423,0.1360797359207389,2561.542300512257,112.34714674,-58.980962418083685,69,281,1,18.92426303854875,0,1
1292,18.0,1,755.2415,0.0135495622509141,0.0826602149319913,-5.700354798045793,0.0340596183401639,1054.9655221677526,86.1328125,-12.560905331114096,0,0,1,1.3996371882086167,1,0
1293,20.0,0,752.0299,0.0176149353684785,0.0578554667498601,-3.838578295190206,0.048828125,1732.471549237058,78.30255682,-50.75463649851952,2,10,3,2.113015873015873,1,0
1294,20.0,0,1733.0205,0.0203868946637525,0.0693846205031948,-4.247103115601696,0.1936781492875647,3253.452472465283,151.99908088,-69.61951984954658,69,281,13,18.274104308390022,0,1
1295,17.0,0,709.8895,0.0228101721232513,0.1150940758084294,-4.56384330052018,0.043444181743421,1429.6525581495423,71.77734375,-42.71216323940813,0,0,1,1.7182766439909296,1,0
1296,19.0,0,873.9415,0.0124996278497835,0.1077049682033619,-4.481032218347283,0.104278564453125,2489.2473781064164,107.66601562,-28.552176651519964,4,14,1,1.787936507936508,0,0
1297,50.0,0,1405.722,0.0230989152304441,0.1311981488426711,-5.935957228201628,0.1456220488931763,2336.252631654661,143.5546875,-136.64561832231834,69,281,45,20.688979591836738,0,1
1298,34.0,1,1419.2366,0.0171943221684094,0.1188983136628152,-5.464072240582703,0.1422150830737279,2199.987748197546,117.45383523,-109.83697489394054,69,281,11,17.85614512471655,0,1
1299,22.0,0,1397.2686,0.0215563933442865,0.0813571197457275,-4.89490601340366,0.0828766685765609,2236.8761181050286,117.45383523,-93.2571133173264,69,281,21,19.55120181405896,0,1
1300,17.0,1,1464.161,0.0239745651740776,0.1346870721639783,-7.3284572691607535,0.0949045138888888,2093.2223697630748,86.1328125,-70.90016234024917,0,0,1,4.829750566893424,1,0
1301,18.0,0,1449.1062,0.013598690348135,0.0798765863302888,-6.970457668826986,0.115790644778481,3080.814170909103,161.49902344,-22.37208547607354,5,21,1,1.826167800453515,1,0
1302,20.0,0,1680.3281,0.0169032567005183,0.0679656605948519,-3.4168912512902416,0.1765470436151079,2928.402367338362,112.34714674,-58.15914456050505,69,281,17,22.22149659863945,0,1
1303,34.0,1,1304.9615,0.0233881511834659,0.1243022706445023,-5.06126549829955,0.1063546074761284,1637.901000127419,129.19921875,-79.80393194279993,69,281,11,23.52181405895692,0,1
1304,18.0,0,922.1868,0.0163250548091411,0.0786206097960757,-4.662372802650553,0.0691731770833333,1819.321393731462,129.19921875,-18.22447824628762,4,17,1,1.0717913832199546,1,0
1305,64.0,1,1638.4027,0.0257678247270384,0.1349025806780665,-4.48050441732636,0.11220703125,2106.356266369654,112.34714674,-72.89774265720877,69,281,7,21.037278911564623,0,1
1306,66.0,1,1583.956,0.032993897268907,0.1561454402914951,-5.983854300648963,0.1553248355263158,2579.2477086150834,107.66601562,-118.50431597242364,69,281,31,29.88408163265306,0,1
1307,38.0,1,1447.215,0.025021404970689,0.1135372333153717,-5.266333061823372,0.1517361939408397,2558.314827910398,123.046875,-109.06191239945868,69,281,11,16.671927437641724,0,1
1308,23.0,1,855.5303,0.0283255357232895,0.1051497669388415,-4.986861960891512,0.1273046875,2456.5649647081564,112.34714674,-69.75701056198464,2,6,1,1.1377777777777778,1,0
1309,32.0,1,1352.1991,0.0292998781342321,0.10898817015696,-5.261642327706371,0.0458336750059637,1288.0523344463977,129.19921875,-113.59836354055844,69,281,18,19.620861678004538,0,1
1310,16.0,0,1020.1867,0.0144868380030481,0.0582320867640342,-7.556169997220153,0.031644870923913,1504.7037518551947,92.28515625,-94.3895461792488,2,10,1,5.2477097505668935,1,0
1311,18.0,1,913.06323,0.0300349792642407,0.1027577334585315,-6.180668702021724,0.0794979319852941,2245.3754424691297,117.45383523,-51.27923906047571,5,19,1,1.957233560090703,1,0
1312,26.0,0,1066.9764,0.0182425985373036,0.0921676438085561,-5.946798512375811,0.1443190928629912,2450.5025939856587,117.45383523,-108.92963162997796,69,281,15,17.57750566893424,0,1
1313,37.0,0,1352.0808,0.0205141082585168,0.1029470513872727,-5.11292310637555,0.118097265625,2363.8285687927537,151.99908088,-113.9826787577738,69,281,41,19.59764172335601,0,1
1314,23.0,1,1635.6744,0.0260801646827749,0.1234738038402377,-5.774152275408047,0.176434214722073,2910.656527848205,123.046875,-114.65211603896824,69,281,19,16.43972789115646,0,1
1315,54.0,0,1110.7743,0.0291718462488603,0.1044484822501782,-5.33778139009268,0.1403532238990288,2506.926509522133,86.1328125,-112.38138085166648,69,281,43,28.25868480725623,0,1
1316,52.0,1,1500.906,0.0458028872513116,0.1639817479043699,-5.715736168712598,0.1191716143714402,1811.802693459056,107.66601562,-99.62035221442892,69,281,14,24.1255328798186,0,1
1317,49.0,1,1250.6205,0.0333258691004237,0.1250103638843135,-5.110908163554962,0.0959853152731558,1672.941637579342,117.45383523,-117.91581829931904,69,281,32,25.936689342403625,0,1
