Id,age,gender,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,duration,MFCC-1-95,MFCC-2-95,MFCC-3-95,MFCC-4-95,MFCC-5-95,MFCC-6-95,MFCC-7-95,MFCC-8-95,MFCC-9-95,MFCC-10-95,MFCC-11-95,MFCC-12-95,MFCC-13-95,MFCC-1-5,MFCC-2-5,MFCC-3-5,MFCC-4-5,MFCC-5-5,MFCC-6-5,MFCC-7-5,MFCC-8-5,MFCC-9-5,MFCC-10-5,MFCC-11-5,MFCC-12-5,MFCC-13-5,MFCC-1-50,MFCC-2-50,MFCC-3-50,MFCC-4-50,MFCC-5-50,MFCC-6-50,MFCC-7-50,MFCC-8-50,MFCC-9-50,MFCC-10-50,MFCC-11-50,MFCC-12-50,MFCC-13-50,mean_silence,silence_ratio,wps
1762,29.0,1,671.3344,3382.5684,146.10735,0.0185632688067234,0.0784147285962434,0.0118156718809521,0.0301411445504926,1386.017235741724,80.74951172,-98.6190797062267,3,14,3,2.972154195011338,4.702539682539682,-144.23384,195.57066,79.26789,41.97133,36.803196,22.505232,21.250679,15.896423,15.351189,15.7677,26.810974,13.088845,12.021257,-508.65585,26.65672,-42.85366,-14.127731,-35.746387,-30.207159,-33.617256,-23.814028,-22.069921,-20.17074,-18.412083,-12.925221,-11.9120455,-339.02985,119.351974,14.735571,10.838832,2.5664055,0.5128406,4.0290604,2.863741,-1.7202461,-0.33369938,6.426952,4.212961,2.8193514,0.9907180650037792,0.6320317095987116,0.6379531492607845
1763,31.0,1,1284.3921,3997.6968,145.38812,0.0242352221423468,0.1015904392868609,0.0060733376332478,0.0516442587209302,1032.4970876053042,86.1328125,-94.3576366455558,69,281,23,14.883990929705217,18.95560090702948,-272.18515,236.28558,85.64161,94.92359,48.981853,35.771755,16.397388,14.34933,13.285446,15.390041,9.900484,9.387949,11.630964,-562.7605,0.0,-13.194061,-42.767307,-36.61964,-19.9548,-31.959785,-28.459974,-23.786243,-22.754152,-27.63355,-25.249771,-16.577127,-378.2866,145.48846,30.87402,12.33177,10.068583,10.122112,-3.425149,-4.5264854,-1.9642098,-2.5897512,-8.288204,-6.5772724,-1.1611058,0.647130040421966,0.7852028011512762,3.640085077672853
1764,32.0,0,1552.5427,3996.6064,145.73608,0.0191536350871401,0.1064412574209825,0.0028548244044697,0.1254213934075342,1837.32385433604,83.35433468,-100.054078410855,69,281,26,16.695147392290252,20.327165532879818,-229.51126,183.51859,26.20876,98.35431,6.734548,29.063887,17.414694,15.887574,9.131596,8.974743,9.502967,12.510931,14.082984,-451.43503,35.0028,-93.26221,-12.937704,-58.83745,-38.166183,-36.91938,-48.610916,-36.97813,-33.15612,-28.88014,-18.196363,-15.333115,-331.7173,118.535065,-16.486582,32.098415,-20.165289,0.1865645,-11.149862,-16.977312,-14.915977,-11.419661,-6.3901367,-3.1808686,0.3522512,0.6421210535496251,0.821321957814794,3.3944722833289456
1765,22.0,0,1118.8773,3876.6013,149.50648,0.0231847210362127,0.0785698676994942,0.003195371930798,0.0476404138513513,1798.1609752042702,198.76802885,-19.68939834342312,7,21,1,1.7115192743764172,1.7115192743764172,-200.80281,126.37574,75.52479,62.67677,45.847786,14.919871,21.294395,28.663845,12.809944,20.066128,31.594242,17.204962,14.322467,-375.61194,49.099335,-42.896675,-2.1927102,-19.748901,-41.61351,-19.345064,-12.564886,-15.285364,-16.29784,-15.890745,-14.208364,-11.099222,-272.73163,91.48465,25.544308,45.634228,10.766354,-2.3504887,3.1994529,6.917307,-1.00178,6.9567614,-0.94572985,-1.5486269,1.0845903,1.7115192743764172,1.0,4.089933490553539
1766,53.0,0,1706.4827,3999.6758,145.40697,0.0156097343171975,0.0942849355809813,0.0039642637060078,0.1809655695013661,2814.2342357472944,112.34714674,-92.43875189829096,69,281,22,24.636371882086166,29.74208616780045,-146.1715,154.47607,39.26664,61.528152,12.128576,25.592999,7.578736,15.07523,14.700586,0.0,3.2821593,7.7333617,14.908199,-429.5962,-41.395805,-59.988243,-16.47064,-46.438004,-31.507854,-40.20284,-20.720657,-19.256363,-45.410576,-30.040972,-24.677649,-26.194855,-259.7202,78.87805,-12.571072,19.744354,-10.868723,-0.14922142,-12.743376,-1.9313474,-0.11508763,-21.312428,-10.986421,-5.585175,-1.4414953,1.1198350855493713,0.8283336865844378,2.319944862331183
1767,63.0,1,1718.5304,3997.8967,145.53897,0.0206332223840225,0.1286310406842523,0.0016089046369436,0.1849010570629222,3133.6978238196825,112.34714674,-115.54038539678642,69,281,13,21.78031746031746,27.485396825396823,-155.07555,133.52422,45.668724,57.460617,16.62959,13.17621,-2.4341006,17.047941,0.7244691,2.9547813,3.402437,13.171765,1.383441,-536.60004,-65.753914,-43.14959,-33.14296,-59.600998,-45.175102,-43.951233,-21.850754,-37.87885,-36.94141,-31.826792,-17.117905,-27.320335,-294.2703,59.36127,1.6709367,7.22155,-11.667318,-13.706944,-21.232712,-4.16086,-19.297646,-15.363401,-14.3378315,-3.2691257,-13.065309,1.6754090354090354,0.79243234502593,2.510424005821273
1768,20.0,1,1554.9304,3999.5515,145.49672,0.0265314101508139,0.1022384822762199,0.0033671985359276,0.1293889562024262,2079.779600421308,112.34714674,-107.53803094724648,69,281,13,21.0140589569161,24.39578231292517,-201.01172,189.1642,14.470474,90.34982,20.733131,60.18632,1.5911751,16.463942,16.360214,28.238508,11.405448,0.0,23.073286,-453.68536,10.144543,-58.450222,0.0,-55.82624,-4.022887,-63.452065,-24.632267,-20.372948,-15.6090765,-22.877342,-29.96514,-7.873135,-278.38547,121.775635,-19.121809,42.91884,-5.6821237,21.21178,-32.12926,-0.19716334,0.7251041,6.9877844,-4.774041,-13.27575,6.272698,1.616466073608931,0.8613808193305039,2.828357751144672
1769,17.0,0,796.8023,2602.3904,152.73648,0.0113847696995328,0.0749144248123279,0.0063132144699014,0.0385505922379032,1245.1025493375298,198.76802885,-34.03142167906932,0,0,1,1.401814058956916,1.4250340136054422,-193.9145,193.12474,34.472168,64.55311,24.924246,25.864601,36.769844,10.523521,16.372221,10.4976845,16.30865,22.849594,4.4281793,-480.6784,68.35327,-63.65876,-25.835457,-19.383713,-51.96201,-29.681898,-29.846231,-28.285748,-15.511436,-23.906033,-7.639398,-29.427292,-309.7466,130.0179,-10.869769,14.999262,-3.56679,-11.303962,-4.203861,-8.731888,-7.8344965,-5.739956,-9.466212,10.937216,-7.4656844,1.401814058956916,0.9837056839157275,0.0
1770,25.0,0,1482.6766,3999.7324,145.57426,0.0154846656790374,0.0983823924745279,0.0032354822218491,0.1463962475324309,2456.3293846784063,89.10290948,-100.20269463368324,69,281,36,37.175147392290256,41.15777777777778,-172.64284,165.09892,46.921364,63.37887,27.67457,18.623785,23.949192,11.828365,16.579367,14.559967,3.7924833,11.401806,6.61984,-385.57803,-20.868649,-53.312424,-15.062318,-20.448881,-36.242313,-11.390867,-14.75891,-19.660809,-17.076202,-23.75036,-13.111723,-16.275879,-267.9595,110.153694,-2.738915,17.431976,10.870181,3.528371,4.6442013,0.74030626,2.3759298,-1.400378,-6.10544,1.1048129,-3.6383414,1.0326429831191737,0.9032350481362028,1.676475352302791
1771,41.0,1,1355.0679,3999.0344,145.43651,0.0314831357543116,0.10146676752315,0.0266594877279463,0.0899757481386025,2021.348056139225,151.99908088,-46.2806505371164,69,281,7,19.272562358276645,20.25877551020408,-85.40771,196.93234,71.74232,93.91286,55.198658,35.713287,26.207262,20.681816,14.674439,20.159918,16.312222,20.732054,9.554136,-418.78345,-46.68943,-33.24097,-10.373802,-28.807695,-43.782818,-23.688902,-28.524454,-34.145885,-16.988352,-29.594461,-14.184947,-21.769518,-193.80612,101.91376,16.626705,36.085403,19.935045,4.6514697,2.6281538,-1.5795107,-4.868516,1.7291722,-2.107067,5.0483856,-5.158631,2.7532231940395206,0.9513192121887776,3.4059314179796107
1772,21.0,1,458.06055,3638.821,147.201,0.0255680043386159,0.1740794573617212,0.0009899577888071,0.0543780940594059,2451.545717136988,103.359375,-99.00839402171523,5,15,1,2.3258503401360544,2.3258503401360544,-261.3292,158.73648,66.640366,64.06033,42.727905,24.260593,37.43389,26.669067,18.697865,37.726456,1.1797726,35.846207,19.060936,-479.62485,26.26453,4.3149123,11.015173,-7.239858,-30.738695,-3.447235,-15.702623,-19.071014,8.687892,-19.711323,-9.809876,-16.014465,-376.76535,70.79432,46.962616,42.639214,10.511715,5.720169,24.09478,5.169036,-4.155528,21.824291,-10.33824,6.677615,6.963632,2.3258503401360544,1.0,2.1497513892951154
1773,25.0,0,1384.1102,3999.5054,146.57625,0.0269771688664582,0.124993107745432,0.0058220908613639,0.0988350418292317,2142.37058329881,129.19921875,-88.03632367048401,69,281,16,16.741587301587302,19.32984126984127,-158.34206,176.41318,46.217392,77.55421,30.687141,20.271338,18.264046,7.5095863,5.3585663,11.474161,11.138086,13.070622,5.1261964,-468.27304,0.0,-37.3116,-9.852551,-26.508516,-33.584156,-20.775747,-32.28241,-29.471882,-24.234455,-20.568705,-11.143139,-21.981258,-260.78882,120.062355,6.067387,33.093307,8.884227,-1.0633312,-0.19713998,-7.074747,-10.676563,-3.839499,-3.43924,0.23319066,-6.3972363,1.0463492063492064,0.8661006093054574,3.5696102744338054
1774,39.0,1,1007.24554,3997.2385,145.36981,0.028930544529347,0.1751620491365022,0.0045404372134863,0.0837430656222123,1611.8541207196847,123.046875,-106.6286222469825,69,281,1,26.02589569160998,26.02589569160998,-170.52034,182.70459,-2.7782016,78.50391,10.736593,50.835243,2.6167634,15.579877,8.749588,2.1925535,21.52565,0.8420081,14.646403,-285.39297,89.86197,-55.179382,23.991688,-39.65728,-14.375221,-28.942772,-14.848879,-32.010048,-26.3123,-5.2400627,-21.74487,-5.30958,-232.90286,135.3597,-23.715425,44.99463,-11.107152,21.65699,-9.617821,3.4353464,-6.5260983,-10.67671,7.737467,-8.549849,4.28982,26.02589569160998,1.0,2.651205584530321
1775,39.0,1,1438.687,3999.6377,145.56664,0.022599120776581,0.1153325996171013,0.0028356149314098,0.1590057373046875,2519.865643988468,161.49902344,-122.67574048510808,69,281,26,21.87319727891157,29.71328798185941,-223.17511,183.78722,48.33354,51.434196,44.241135,18.424171,-3.9612248,16.604624,6.986758,-2.017754,12.652759,10.2799,1.7885941,-527.627,-39.32984,-41.73728,-42.08247,-36.116943,-46.717472,-73.22965,-29.95395,-32.723495,-39.42229,-26.911345,-24.562088,-31.18369,-333.125,98.61484,8.706864,3.6895964,0.09082666,-8.29072,-39.442123,-8.330292,-10.106894,-20.053364,-8.090797,-5.88047,-12.586639,0.8412768184196757,0.7361419339477212,2.3221933581408414
1776,22.0,1,633.5356,3615.878,146.44353,0.0312197000360738,0.1092276578169573,0.0068423926747961,0.0503293301196808,1754.141890884029,161.49902344,-50.64294280431275,6,15,1,2.0741043083900226,2.166984126984127,-167.13539,185.43483,70.26179,59.10842,47.747746,31.649885,32.977825,24.960184,15.486761,37.67659,11.811554,32.905304,16.572668,-423.305,26.900383,-12.414386,1.311935,-14.788333,-27.582195,-26.021116,-28.045534,-31.396074,-4.673906,-26.999313,-15.871931,-21.061647,-262.8393,125.20694,39.908165,34.19912,12.384239,-1.4383354,1.7506669,-5.9679956,-10.398344,13.179613,-6.5973177,8.00569,-0.6649777,2.0741043083900226,0.9571386714662424,2.768825080574275
1777,51.0,1,1449.7676,3999.6807,145.53879,0.0294508297210556,0.1316378269426153,0.0041223768260978,0.1416063133445946,2471.383951379846,89.10290948,-85.35171629660684,69,281,15,18.668843537414965,21.46244897959184,-182.87495,196.61275,84.85397,93.0885,50.2593,45.338245,12.783528,23.87972,27.545214,18.852652,20.267365,18.02771,10.895128,-482.01678,-75.59986,-21.924023,-23.831047,-43.108246,-21.55332,-57.897858,-22.40321,-18.784966,-37.842865,-17.714375,-12.412949,-20.666862,-297.48502,103.22243,41.197308,32.537224,11.425703,10.750989,-16.31866,0.8231075,1.9063399,-6.92263,1.598362,2.4673438,-2.0774462,1.2445895691609976,0.8698375267038142,3.214917368731339
1778,27.0,0,1637.8428,3999.7483,145.64536,0.017832843402825,0.1195346806864358,0.0047344305784136,0.150984495673627,2473.640045651376,86.1328125,-83.03613113453366,69,281,6,18.204444444444444,20.288208616780047,-149.08403,174.82881,43.03932,86.573044,15.42992,12.099966,20.99884,16.902298,20.87329,21.250546,11.18568,14.685204,11.373715,-382.4533,-28.668566,-78.35058,-29.270212,-38.187744,-48.08859,-24.286505,-19.389713,-12.681473,-9.977255,-14.81371,-11.0211315,-12.374295,-235.34871,92.7876,-21.545452,23.354641,-7.410007,-13.282078,-2.440115,0.6978878,4.337369,6.261502,-1.2808938,2.6548858,0.58301306,3.034074074074074,0.8972918599322685,3.400990265002068
1779,21.0,0,652.90753,3938.5066,145.87483,0.0127265849302745,0.0919588522396868,0.002015363013537,0.051190185546875,1791.0320101656305,135.99917763,-97.60526126985935,0,0,1,3.645532879818594,3.705532879818594,-244.25018,161.94542,77.118225,40.129597,19.03115,14.87495,29.977541,25.275875,12.088237,23.450197,18.490688,14.205085,21.627018,-458.197,55.25141,-36.64155,-14.828492,-42.315998,-35.317017,-7.968372,-10.440671,-21.254057,-10.010599,-7.8590155,-11.12162,-11.088137,-360.20337,114.965515,25.073204,17.638687,-6.0883512,-8.417402,12.327381,12.702541,-4.6095457,9.2623,5.0599356,-1.293478,6.0834074,3.645532879818594,0.9838079968668536,0.0
1780,47.0,1,1748.5574,3999.6194,145.41682,0.0159273922707071,0.0931573753477237,0.0030264121426026,0.1925788691566529,3043.984532007024,184.5703125,-129.07301874464804,69,281,43,24.82213151927437,39.607891156462586,-159.51964,143.25754,40.292717,64.22404,50.356956,14.017096,-0.70092523,14.8350935,6.938446,12.823919,11.235858,7.475087,6.4436083,-514.6077,-52.704407,-60.150288,-23.061619,-25.235958,-62.396194,-55.342125,-30.2561,-37.757824,-22.030643,-25.763477,-19.14758,-28.68908,-329.61005,61.729523,-0.6683928,8.800594,2.8875785,-10.594103,-21.025742,-7.0548058,-9.743871,-6.3695626,-10.628441,-6.142764,-10.932638,0.5772588725412645,0.6266966201563168,1.7420770958855172
1781,19.0,0,1522.5977,3999.65,145.60269,0.0216707256698982,0.1005499036249035,0.0080486754369889,0.1257210496159564,1926.5215922756872,117.45383523,-83.91711365015229,69,281,21,19.690521541950112,23.41705215419501,-187.89177,162.76027,57.660404,106.29696,27.19039,36.594616,0.0,4.783042,12.601934,5.693941,8.740594,17.788742,14.063155,-542.0852,-12.755164,-94.06322,-20.92634,-55.883457,-46.81674,-80.04663,-62.005295,-41.68146,-54.388264,-31.253504,-23.736181,-28.431288,-331.20303,102.914604,-5.3050394,29.981094,-6.941492,-6.3132267,-38.586544,-30.228611,-14.450632,-22.099916,-11.506186,-2.9015121,-5.4511585,0.9376438829500052,0.8408625224171388,2.946570710337641
1782,22.0,0,1814.6055,3999.624,146.45149,0.0225021220493034,0.1115243176549031,0.0038498800135534,0.143686294555664,2529.385168369072,112.34714674,-70.58852792328678,69,281,1,17.428616780045353,17.823356009070295,-161.44911,148.04965,31.8088,124.48316,15.2203865,69.0793,23.885082,8.207656,31.498098,16.100014,12.785511,27.839146,9.51626,-406.54797,-29.841259,-80.70331,24.684908,-55.602676,-1.9130005,-32.38913,-46.24444,-3.435312,-30.817865,-21.28151,1.9407785,-18.044502,-249.63058,90.94063,-18.473743,67.13422,-12.878112,25.209103,-2.7203426,-16.028065,13.824173,-3.7421684,-3.4455342,13.268011,-2.3543844,17.428616780045353,0.9778526990750754,3.871324792305441
1783,19.0,1,1829.7213,3999.783,145.41307,0.0249885957054047,0.1374148235351617,0.0156253022461597,0.1359443623310811,1964.189859045008,123.046875,-75.743851430557,69,281,9,16.880907029478458,21.46684807256236,-69.341866,204.93585,15.97142,141.14098,32.891735,10.35024,35.71388,3.7387068,26.12056,19.753878,5.6549225,19.122442,11.769302,-533.90405,-0.10995128,-87.563736,-0.29764533,-49.846584,-60.809734,-18.192905,-57.867023,-36.301826,-34.593277,-38.75869,-13.420609,-28.530888,-231.96611,123.10804,-39.66846,53.852554,-4.5080867,-18.531088,6.578027,-24.82254,-5.9729815,-4.085712,-15.80554,1.18034,-5.223645,1.8756563366087176,0.7863710113574905,3.214258551919957
1784,38.0,0,1375.1635,3999.6257,145.54848,0.017846462872667,0.0738816458986975,0.005485011045246,0.1591605023353235,2571.425676396303,99.38401442,-96.2523877186703,69,281,26,23.42893424036281,30.123401360544214,-192.11281,171.04338,60.716255,52.510674,15.583996,14.153079,7.7313075,11.965322,-5.717882,7.0279007,5.8526993,2.8396497,0.40694794,-508.66953,-21.147125,-42.564144,-44.563007,-65.386765,-36.833836,-44.724354,-29.890673,-51.541225,-31.374235,-20.794691,-25.434343,-27.499762,-309.25244,92.97464,17.113712,-1.4713638,-7.2954407,-8.328119,-15.192939,-11.550286,-28.215939,-12.137566,-7.7962236,-10.3972025,-11.500999,0.9011128553985696,0.7777652317526846,2.2905779853392167
1785,22.0,1,1704.9916,3999.496,145.46043,0.0310723794583331,0.1247728650306605,0.0021695550206895,0.128745542047604,2438.9556137633604,143.5546875,-107.15857553309424,69,281,20,14.953650793650796,18.40557823129252,-195.63255,177.06093,56.536278,102.87012,64.16105,51.339478,29.980082,13.66366,28.05007,25.514528,18.359385,26.516209,16.556395,-527.9491,-115.91216,-42.637436,-15.395725,-20.152697,-30.149376,-34.733036,-44.8222,-18.55205,-17.359455,-32.38703,-9.845033,-21.862017,-313.6689,61.060863,7.211607,30.169006,20.883663,10.101706,1.296261,-15.529217,5.59638,6.0718675,-1.5901341,6.5422773,-0.35858232,0.7476825396825398,0.8124521058635977,3.748863476763182
1786,28.0,0,1207.494,3998.4878,145.38454,0.026701861017192,0.108823782333478,0.0036000047066,0.1444162990087126,2536.449615032679,123.046875,-105.0492493243481,69,281,29,24.2184126984127,32.6259410430839,-201.71657,182.34177,77.76185,90.922066,46.20588,29.424393,12.361362,9.239646,17.489752,19.579475,7.6827955,12.544176,15.70941,-482.10883,-42.245117,-33.13494,-6.9148316,-7.7465076,-45.046368,-39.377563,-41.94012,-19.521439,-14.721483,-24.258175,-11.944978,-13.410523,-298.0346,86.846535,28.165049,24.389324,20.14756,4.834259,-9.508862,-11.73013,1.1896273,3.5300353,-5.1325507,1.0574126,2.2721057,0.8351176792556103,0.7423054147750493,2.114881526601261
1787,16.0,0,886.3752,3948.2344,148.06537,0.0130087782883631,0.0646739489671419,0.0237894265819902,0.0587727864583333,1727.019282600165,172.265625,-12.120998121526313,0,0,1,1.3834013605442177,1.3834013605442177,-112.20883,138.72273,25.522936,74.160645,23.154476,23.189093,11.984656,2.4205039,25.82812,18.616821,14.849858,22.45665,-1.3079126,-354.73203,61.46269,-35.123013,6.544818,-21.611673,-39.496853,-34.139736,-31.55939,-13.069845,-25.544086,-11.856545,-10.786795,-34.50854,-179.91675,98.89052,-7.293474,34.37307,-0.96391165,-5.8091803,-12.866396,-12.557922,8.291756,-5.633247,0.97908676,7.295268,-13.626118,1.3834013605442177,1.0,0.0
1788,35.0,1,1605.2168,3999.744,145.71413,0.0321061575205942,0.102034436228208,0.0052967228876727,0.134445232234589,2313.721020351044,117.45383523,-96.1153416346482,69,281,11,14.16417233560091,16.94358276643991,-125.29903,201.0788,39.043163,86.88997,35.30997,28.245386,31.745327,9.369039,5.168802,29.518995,7.3140144,10.431555,12.756691,-582.9701,-20.359032,-70.10888,-13.757348,-36.935738,-53.678986,-15.225734,-29.53578,-38.790802,-15.007945,-40.5015,-18.900764,-17.449585,-239.41487,109.06324,-5.2304325,25.623018,0.51786625,-10.422504,4.9023867,-8.695958,-12.776585,3.0918493,-11.395889,-3.9434488,-3.851663,1.2876520305091737,0.835960878572614,4.07233823867925
1789,19.0,0,1403.478,3988.365,148.05586,0.0108125775499841,0.0658753803078871,0.0034153419303601,0.0951171875,2510.114923421574,92.28515625,-26.031441430784103,4,18,1,2.5774149659863945,2.662585034013605,-186.05489,121.88349,69.97587,102.18832,31.13671,18.940363,24.844389,15.424006,18.483974,19.97787,12.727272,22.972599,15.067943,-430.51736,-0.32787955,-59.492558,-2.6829233,-39.794178,-37.70027,-16.392002,-23.28812,-11.160255,-27.435793,-13.890997,-3.3498356,-23.88473,-304.90222,63.546803,3.882346,63.849228,-6.1132946,-5.911995,6.6014724,-6.562605,1.194346,-5.150311,-1.3133373,7.970842,-10.0000305,2.5774149659863945,0.968012263668881,1.5022994379151764
1790,20.0,0,1382.023,3992.9333,149.1846,0.0206961625791178,0.1190711314402286,0.000746963968297,0.0762288411458333,1812.0492550567567,184.5703125,-100.20713909781426,6,22,1,2.182675736961451,2.7631746031746034,-271.8451,155.41586,28.200993,40.77358,17.365723,0.8349181,3.18301,0.0,9.067706,7.2713847,0.0,17.508095,6.685488,-682.3378,0.0,-59.291996,-8.747575,-16.209553,-46.27582,-31.174255,-26.720531,-17.460808,-16.7734,-23.147732,-10.014624,-15.767975,-374.43552,107.47775,-12.621634,12.623723,0.19162995,-7.236785,-8.310547,-9.969094,-3.3568435,-2.2954693,-10.996997,0.8509054,-2.4589863,2.182675736961451,0.7899159663865545,2.1714154411764706
1791,23.0,1,1266.4104,3999.323,145.41454,0.0304444087806616,0.1303710165057104,0.0022585143976177,0.0762184685370009,1963.150765229785,172.265625,-132.0337790555004,69,281,27,16.04498866213152,23.8297052154195,-190.84743,193.34656,46.584534,86.65102,53.27221,37.424496,20.899351,20.81678,9.85831,23.717424,14.65421,14.98113,9.492569,-474.59814,-1.4890277,-40.260464,-2.282316,-24.414238,-25.666502,-18.810854,-11.690667,-29.939058,-12.420297,-22.465263,-14.437793,-14.099533,-330.68735,98.00581,8.814594,26.793621,13.772219,5.738592,2.5942824,4.5137568,-4.0015545,6.0266714,0.0,1.306817,-0.64979315,0.5942588393382044,0.6733188059644682,2.895545680328103
1792,17.0,1,654.328,2078.9358,145.86859,0.0228593849168992,0.074879943596793,0.0198196589371587,0.0413073254870129,1435.9178465747518,112.34714674,-23.30753520489733,6,15,1,1.762721088435374,1.7859410430839002,-118.17737,177.31105,78.06,51.19809,25.547365,21.994583,14.708151,19.727243,9.255347,9.651959,23.703045,11.471848,4.710968,-376.38464,69.04849,-15.072685,-23.776302,-17.567543,-6.8711414,-32.14932,-19.179268,-15.396174,-19.937378,-16.143232,-12.276765,-19.712923,-214.68733,132.15439,18.820618,13.947319,4.639929,6.861292,-3.577399,-2.0850098,-5.18726,-4.413252,7.4871063,-1.5883037,-5.842536,1.762721088435374,0.9869984763839512,3.3595733875063485
1793,20.0,0,998.51825,3823.5947,147.8497,0.0142681697250694,0.1103490767301975,0.0002904625909956,0.0504447318412162,2277.7930035429,99.38401442,11.857397428354984,0,0,1,1.703310657596372,1.703310657596372,-287.25916,115.43552,41.627438,62.4596,24.471088,10.193354,15.443947,25.112432,11.318699,14.245419,21.995865,16.149006,-1.4261634,-422.21527,49.279053,-42.31561,-3.5651445,-28.890322,-28.93093,-6.2083426,-15.011117,-20.442236,-16.013853,-11.788414,-11.352512,-20.200323,-360.2505,78.20277,25.339924,31.295551,6.663441,-2.9251373,7.618181,8.167825,-8.734678,-0.6804002,10.443314,-4.5611515,-11.5033245,1.703310657596372,1.0,0.0
1794,23.0,1,1063.4308,3997.963,145.35612,0.0272750669176819,0.0817942077684714,0.0249215522722007,0.0845140026461693,1663.1919065582176,99.38401442,-96.356897995699,69,281,29,21.40879818594104,28.774784580498867,-90.61229,199.30559,64.33475,83.449036,55.063156,29.201803,10.438951,8.936492,4.4896526,11.103923,10.58217,7.8204694,9.445591,-439.63852,6.4900084,-40.73786,2.710356,-3.8035471,-12.443853,-35.9301,-27.380022,-27.341476,-29.520346,-25.244635,-20.783054,-21.408903,-257.4203,126.6527,10.775774,34.57995,26.784365,6.8856974,-10.245142,-4.160111,-8.843972,-6.5210876,-6.0941153,-5.0616064,-4.6582384,0.7382344202048635,0.7440124573669311,2.3979328083923312
1795,18.0,0,1265.1837,3947.314,147.01709,0.0171468959190897,0.0901737653649017,0.0005747623102414,0.0740559895833333,2033.8900398432995,287.109375,-16.67005937143924,3,11,1,1.04453514739229,1.04453514739229,-258.13983,138.67986,49.019337,63.75494,3.0917683,21.967749,20.534348,-2.5062225,16.710966,15.387673,7.9944906,32.29424,5.850296,-440.79428,48.14838,-58.605286,-8.073136,-19.478167,-54.77426,-18.372585,-34.657944,-5.011244,-12.0237465,-21.344322,7.793525,-42.4999,-366.07666,101.37103,2.0501487,33.92759,-5.667839,-2.2515297,6.909548,-18.737541,6.517341,4.6620502,-4.154261,24.254065,-24.523048,1.04453514739229,0.9999999999999998,2.8720910038207714
1796,19.0,0,661.8118,2299.3862,145.43294,0.0160000134158811,0.1377608149697363,0.0010526284523456,0.0621195211038961,2284.306215653177,86.1328125,-79.72477374116427,0,0,1,1.7672562358276644,1.7672562358276644,-280.4236,134.73125,66.91114,64.97718,60.059807,24.143927,39.7875,-4.457018,33.608936,12.818455,3.9756517,37.90717,-0.5922846,-459.75455,51.26319,-2.8768313,-6.275491,-15.5631075,-32.36681,-4.5646024,-37.582047,9.831455,-16.054392,-25.607464,14.225524,-28.1691,-347.4993,94.90715,24.508339,36.76835,20.880033,-2.5663075,16.045692,-25.057236,21.103067,0.24780963,-13.480398,23.51345,-17.70684,1.7672562358276644,1.0,0.0
1797,17.0,0,1246.8628,3998.0986,151.20688,0.0152594455581777,0.0854916977490058,0.0003922198930483,0.0734514508928571,2271.082793174394,198.76802885,-4.66010214807736,4,12,1,1.291609977324263,1.291609977324263,-293.64548,139.39478,36.449738,76.319374,35.09909,24.77222,35.1432,18.726698,24.255653,26.277267,5.8360276,27.143986,13.317829,-443.38354,17.572023,-60.928062,-0.072505,-21.956648,-21.23997,-11.573314,-26.437576,-27.391691,-16.93385,-27.881077,-18.907728,-28.74728,-348.25458,79.24162,11.459978,30.87262,9.28603,5.041791,16.621136,-3.7040014,-0.39799342,8.310101,-8.099479,0.48507512,-4.1381197,1.291609977324263,1.0,3.0969101123595504
1798,20.0,0,877.9902,3255.4531,151.07953,0.0166344843385643,0.0951281779673649,0.0006414267129976,0.0626085069444444,2493.895811540698,99.38401442,-44.74486525320937,3,12,1,2.078548752834468,2.0785487528344677,-235.84518,104.047516,61.381664,74.70598,17.03075,27.486504,39.827564,14.251012,24.116117,31.623383,16.885143,20.178978,20.528856,-472.58224,31.215761,-44.653225,-1.4787815,-24.032827,-16.548832,-20.60595,-34.861767,-23.52404,-7.083119,-14.317244,-16.480871,-13.216412,-359.94336,75.605606,36.215885,31.268538,-0.12160884,10.490804,11.181801,-6.5916443,-9.808697,13.120767,-3.837579,-2.7394323,2.4761634,2.078548752834468,1.0000000000000004,1.4433147146098797
1799,29.0,0,1651.7308,3997.8994,147.42198,0.0212799507096286,0.0875991217316321,0.0031976505788661,0.1069172826306573,2182.3186706348065,112.34714674,-95.9172541736792,69,281,1,20.59609977324263,21.533832199546485,-217.0959,193.41277,64.24377,113.75151,28.432802,56.675053,20.733051,45.0529,19.890636,27.504042,12.354771,18.289772,17.265646,-519.7033,-28.301695,-70.67572,-31.290085,-47.95236,-37.47881,-60.403793,-25.275059,-51.736507,-21.788046,-24.987036,-30.39773,-19.415087,-346.1475,93.75175,8.99052,37.527412,-4.0174303,9.969238,-14.115261,7.6010494,-11.548928,2.3675723,-6.5930777,-2.8513534,0.0,20.59609977324263,0.9564530633649312,3.204260131712793
