gender,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,duration,MFCC-1-95,MFCC-2-95,MFCC-3-95,MFCC-4-95,MFCC-5-95,MFCC-6-95,MFCC-7-95,MFCC-8-95,MFCC-9-95,MFCC-10-95,MFCC-11-95,MFCC-12-95,MFCC-13-95,MFCC-1-5,MFCC-2-5,MFCC-3-5,MFCC-4-5,MFCC-5-5,MFCC-6-5,MFCC-7-5,MFCC-8-5,MFCC-9-5,MFCC-10-5,MFCC-11-5,MFCC-12-5,MFCC-13-5,MFCC-1-50,MFCC-2-50,MFCC-3-50,MFCC-4-50,MFCC-5-50,MFCC-6-50,MFCC-7-50,MFCC-8-50,MFCC-9-50,MFCC-10-50,MFCC-11-50,MFCC-12-50,MFCC-13-50,mean_silence,silence_ratio,wps
1,746.0949,3505.5066,146.01599,0.0205373204320029,0.0479500374038247,0.0480743982911177,0.0573171592620481,1542.9641269859014,129.19921875,-36.50708450163868,5,22,1,1.6253968253968254,1.9073015873015875,-24.44382,196.44713,54.346615,49.717346,14.305429,24.455067,23.588224,20.264763,22.717987,11.945346,11.811235,16.911436,8.768378,-417.32184,46.78364,-41.037422,-14.662615,-28.840406,-21.127361,-17.712145,-22.586134,-16.47525,-19.098131,-11.385024,-14.185471,-17.216097,-173.35461,129.8847,-4.295952,14.417302,-6.683161,-3.306882,3.4148326,7.2221313,0.13795292,-3.0000002,1.9079406,2.9842768,-3.1549635,1.6253968253968254,0.8521970705725699,2.6215046604527297
1,924.4415,3999.679,145.36111,0.0336047389256999,0.112544215054364,0.0105352437772306,0.065825999488171,1555.584257261119,99.38401442,-98.98304721025691,69,281,20,23.939773242630388,25.502267573696145,-178.19475,200.59877,65.94705,80.20504,44.498077,39.163265,22.230474,25.543016,9.145405,15.648276,18.110815,14.603965,12.116815,-362.9908,38.90056,-15.452663,-1.0845511,-22.058687,-24.514954,-19.326542,-11.979211,-26.697174,-21.450914,-12.335388,-10.331898,-16.307833,-272.9704,129.07724,26.497442,26.530727,19.279772,12.062723,2.5938058,8.78211,-4.008563,1.2126253,4.201912,2.9371645,0.5250455,1.196988662131519,0.938731160805584,2.7056417552127328
1,1422.4938,3999.6665,145.40797,0.0342561022721386,0.1310684634156537,0.0036213270201953,0.1245502549025505,2353.8516263460656,112.34714674,-97.91259108277389,69,281,20,22.220453514739223,24.124489795918368,-154.7269,158.30823,30.453936,80.95009,24.691221,9.848508,10.923076,-0.15933806,5.2804365,5.7688985,-3.8969018,16.15635,-2.9252467,-351.29587,-1.2875694,-39.693695,-5.3173733,-31.519701,-39.26553,-30.245749,-37.60059,-33.135204,-29.757883,-35.984734,-13.115723,-27.39718,-237.596,90.728195,1.7377564,21.870754,3.1905713,-6.130012,-8.370167,-16.707344,-12.762219,-8.384628,-15.463028,-1.1569281,-13.575764,1.1110226757369612,0.9210745471806292,2.8601641147111074
0,1267.0236,3454.7434,145.73412,0.0146392763037263,0.0949920842852516,0.0007651544915397,0.0794486999511718,3035.712230696221,143.5546875,-0.6048229462233365,7,21,1,2.953560090702948,2.953560090702948,-265.60495,89.64634,66.19196,82.21144,30.706944,6.728182,21.220053,32.924107,6.057024,14.54464,30.237923,6.706586,16.763517,-419.1308,5.733513,-23.045189,-2.6542113,-32.870895,-27.158152,-20.746233,0.667383,-26.426647,-18.386044,-4.7145915,-16.817255,-10.4414425,-326.61142,50.87399,39.128494,41.73248,18.048195,-9.457308,5.305579,19.511538,-11.5286665,-0.034974515,10.34081,-5.643936,2.3480299,2.953560090702948,1.0,2.370021189693824
0,1170.9932,3998.723,147.72734,0.0226564935506628,0.0652698515529024,0.0023021325891013,0.115582090435606,2301.6095995016303,215.33203125,-56.134370126265104,4,15,2,1.4164172335600909,1.5133333333333334,-244.05508,175.4565,76.26955,55.129044,46.00863,30.20332,33.75391,14.304628,19.830772,11.667452,9.782077,17.627493,7.4966545,-569.69293,-19.936466,-36.543564,-16.153866,-24.124468,-62.31718,-27.407887,-40.799828,-16.303814,-24.460537,-20.061113,-9.983579,-17.139385,-325.2769,111.49402,25.549469,18.845184,13.544541,-18.69445,0.7467557,-14.841843,4.0419607,0.18999754,-2.3815856,3.8402383,-3.2473075,0.7082086167800454,0.9359585243789146,2.643171806167401
0,987.09045,3996.3901,145.39261,0.0228393904434548,0.0950659768778009,0.0062875269210053,0.1319540556276725,2377.371728939691,103.359375,-103.0618568888952,69,281,47,28.25868480725624,37.99591836734694,-177.30846,171.07037,93.89651,95.25781,36.34478,21.590462,20.597397,18.849768,11.77214,15.453299,10.226452,13.355096,12.753106,-435.49075,-14.121294,-36.93695,-10.266451,-27.8444,-35.74979,-25.837315,-29.804224,-26.334557,-28.022324,-18.137299,-13.492298,-17.538214,-306.05936,98.803734,29.713337,30.136292,11.80198,1.978838,1.2248327,-0.3791743,-3.3053937,-0.37426382,-2.1190872,1.5043663,0.680774,0.6012486129203456,0.7437294852054763,1.8159845310989364
1,1703.5082,3999.5225,145.36441,0.0174159915058614,0.1119249288452839,0.0034299022240013,0.1993664835928809,3001.020907086357,184.5703125,-97.74801774978356,69,281,18,16.532607709750565,20.86671201814059,-153.97055,158.17123,45.00241,60.418533,33.957466,4.537211,14.417776,3.904287,3.3946772,13.916875,4.5968256,12.762067,6.901195,-520.2385,-62.21336,-50.14999,-21.547026,-54.233963,-50.072964,-31.443264,-35.729393,-37.71309,-21.406767,-37.422947,-20.115822,-23.965714,-266.5897,81.39074,0.99408513,12.21681,-1.1760528,-16.927738,-8.22827,-13.42179,-12.885191,-1.7058332,-11.717886,-4.9808025,-7.7679577,0.9184782060972536,0.7922957721071654,3.3067020784115138
0,1895.2749,3999.7021,145.84195,0.0161435597477783,0.0719016634170812,0.0067683506474709,0.1758093851649628,2643.238585489122,151.99908088,-73.93802737593559,69,281,16,20.78185941043084,24.983174603174604,-152.71132,160.55156,23.791279,68.64678,14.994062,15.798675,14.500761,6.703251,1.1956332,5.546747,-5.0669827,7.164407,0.6819028,-406.16376,-40.343708,-58.796753,-24.95222,-45.144424,-39.753048,-33.470108,-32.55772,-36.791084,-30.65484,-30.145685,-19.91826,-32.42441,-239.78061,74.35154,-12.955185,7.8605995,-8.294228,-6.0885544,-13.276857,-8.778752,-13.973838,-10.085014,-15.947256,-7.434681,-12.334549,1.2988662131519275,0.8318342140470049,2.7618587747944647
0,1148.2021,3987.9287,149.71335,0.0114258341828117,0.0673110582791845,0.0009745399514758,0.1069699551196808,2363.025425520385,135.99917763,-40.03550495373533,7,21,1,2.1490702947845803,2.1722902494331064,-240.63936,120.78042,88.98317,56.93476,17.811142,33.83741,23.012386,24.38523,25.479374,10.410714,18.46045,17.679672,10.999075,-501.73105,-6.419365,-55.22049,-5.078049,-31.535145,-43.348846,-32.649815,-22.390976,-13.910037,-24.252941,-27.501307,-13.661785,-23.570341,-324.4388,86.57973,-1.5037307,27.284645,1.2050205,-6.412256,-9.10434,1.8655313,14.074711,-4.992741,1.4158078,2.3039389,-4.005946,2.1490702947845803,0.9893108415624544,3.2224054781936995
1,976.4961,3994.7874,145.37083,0.0299890375905908,0.1501295960596793,0.0048052257020974,0.0558228739754098,1530.6509497360369,172.265625,-107.37232874837368,69,281,1,34.853151927437644,35.39120181405896,-181.62767,182.72186,52.418682,75.28086,57.558823,25.385523,26.431047,23.511429,7.8935537,11.034665,9.842853,11.545568,13.212237,-403.26532,26.5075,-16.681189,-7.0477777,-3.6905367,-23.11137,-9.2016,-13.347888,-30.795757,-29.001602,-23.715988,-15.31347,-14.222741,-286.39236,124.488556,24.07925,40.18882,28.398396,9.84923,10.466362,8.333269,-7.66934,-4.8945436,-2.0618236,-0.42939615,-0.9856585,34.853151927437644,0.98479707218059,1.9496370980142903
1,699.60583,3897.251,145.73555,0.0189127773590131,0.0750181146149591,0.0237277333225101,0.0430672268907563,1713.8657106363742,143.5546875,-70.05622416821298,7,22,3,1.9736961451247168,2.752018140589569,-91.414764,186.75865,60.971462,48.786556,40.321087,29.6929,22.35835,15.4747715,9.289106,24.015224,17.048267,9.850438,23.437803,-482.68774,32.702084,-38.494457,-7.3461866,-18.400557,-17.225462,-26.307644,-20.677366,-14.609372,-10.952651,-12.964708,-13.027932,-12.855001,-256.4648,117.569046,13.826524,25.370445,10.27304,6.3747354,-3.9806674,3.3850398,-0.9625491,8.143109,0.0,-1.4473051,0.7067008,0.6578987150415723,0.7171813717412084,2.543587884380871
0,1389.0863,3999.7104,145.35182,0.0152924798417027,0.0513924719133271,0.0253593984958344,0.1061197116861179,2009.382892599643,135.99917763,-96.77030584570925,69,281,54,30.348480725623585,47.22938775510204,-160.55853,171.48653,59.169952,84.24532,31.24246,19.057074,22.455488,18.00236,12.545335,13.9623785,8.266915,7.3141475,5.6855335,-442.34286,-28.907084,-31.171469,-8.4892,-23.685696,-43.78469,-19.867361,-22.534489,-25.469803,-21.408998,-17.993074,-18.168055,-23.025536,-291.43777,86.29671,24.233727,27.631786,13.336363,-0.45060492,4.6093426,1.3395438,-1.9682028,-1.4776702,-2.7579422,-2.3308668,-4.4790616,0.5620089023263627,0.6425762045231073,1.4609547842920354
1,667.6123,1936.9221,147.15042,0.0149620471016773,0.1141896407216363,0.0129205702025854,0.0351856645331325,1365.823611723768,103.359375,-45.33224761463448,0,0,1,1.7647165532879818,1.92281179138322,-112.6487,176.12282,42.487465,55.36557,38.00627,22.177818,23.819462,20.001314,11.981542,21.239014,22.655891,12.3627205,10.384285,-449.18365,64.82847,-27.105814,-6.422032,-28.675625,-20.098822,-19.250015,-24.29314,-27.294828,-23.594303,-26.174349,-7.4162545,-21.569344,-242.21065,152.77461,9.675831,17.660526,0.4915039,3.6466298,0.50059605,-1.1280735,-7.80245,-0.2778865,1.7405641,3.972687,-4.911318,1.7647165532879818,0.9177791405254964,0.0
1,1604.5073,3999.4539,145.39642,0.0164990498757909,0.1149762191833414,0.0008113165158448,0.1845201466181507,2762.594140097908,151.99908088,-138.8334696703402,69,281,25,20.828299319727893,27.104580498866213,-217.94603,193.3348,39.149445,62.212204,44.59628,20.40108,14.504645,14.953141,11.707846,14.112974,10.3698225,6.4453897,4.834148,-547.1779,-63.009323,-70.54831,-31.887613,-36.13902,-48.03584,-33.34918,-30.891687,-37.086918,-25.596895,-23.882778,-20.233364,-22.125883,-331.84973,91.78354,-11.221494,2.3025773,2.8697848,-8.200389,-9.987427,-5.9396462,-8.044507,-1.5485938,-8.004919,-8.856695,-9.0994625,0.8331319727891158,0.7684420469300066,2.5456951825130174
1,963.30896,3994.6992,145.51797,0.0248077359608694,0.1315720984736935,0.0017203916480872,0.1168056560797002,2807.997147109575,117.45383523,-125.85575106227918,69,281,24,21.43201814058957,25.55183673469388,-207.36478,149.3982,59.34835,65.587555,31.573875,24.417576,21.29748,24.442865,14.057529,23.262478,16.681492,14.521482,9.465948,-397.33237,-4.2520747,-13.757181,-6.577978,-23.885489,-30.857216,-12.787251,-6.7591925,-18.530586,-4.8671384,-13.868637,-8.615463,-12.589305,-305.67517,70.2126,25.453953,15.263216,14.465895,7.5767365,6.809186,10.297802,3.4686513,9.314005,2.2960587,4.6522384,0.006523028,0.8930007558578987,0.838766244599924,2.7003929586914155
1,950.07684,3091.3264,149.5743,0.0134600203571564,0.0894036591503011,0.0011524259507211,0.0486476732336956,1550.3568449822174,129.19921875,-41.28122707047783,0,0,1,2.1146485260770973,2.1146485260770973,-241.09625,174.44843,32.789936,39.79857,72.87523,16.708458,12.972878,19.938557,11.144719,19.833355,12.6968975,14.599619,11.322755,-439.12674,50.212772,-50.464706,-7.668297,-5.8786845,-25.420809,-23.907562,-24.810436,-21.813719,-16.94792,-22.074339,-15.519624,-13.496501,-302.474,142.5325,-16.744644,16.792755,17.32117,0.30146858,-0.65144646,-0.3973497,-7.514886,-2.6241484,-0.20576823,1.6573472,-1.7625437,2.1146485260770973,1.0,0.0
0,917.8912,3998.962,145.55515,0.0206836321243396,0.077090924071786,0.0083330838381972,0.061214542222867,1590.9681569596614,99.38401442,-112.9434091153806,69,281,51,25.98312925170067,39.99360544217687,-189.33223,184.11728,45.972847,93.92187,37.01953,17.03277,18.58935,14.388997,8.917184,7.667559,7.0728226,6.703301,4.5416837,-439.58075,45.271366,-47.386528,8.406115,-6.844239,-27.407068,-17.796429,-23.033453,-32.67513,-25.426813,-15.238667,-16.972038,-20.994532,-347.39935,108.60492,20.849049,42.652756,22.100697,0.48754793,3.4783354,1.77647,-3.378407,-4.155379,-1.7227451,-1.5786755,-3.4913535,0.5094731225823661,0.6496820920351211,1.725275809398101
0,1662.5555,3999.3745,145.73601,0.0150079940442878,0.053703549542102,0.009969402523194,0.1144212187913359,1699.191837754424,107.66601562,-96.04637142506954,69,281,45,25.33297052154196,35.09537414965986,-208.54349,200.47896,56.69373,92.43034,31.038713,33.522797,15.367627,21.759127,23.492207,10.745995,16.962692,13.284924,19.318867,-537.01337,1.3751717,-58.208546,-45.717884,-38.31184,-41.256107,-49.141754,-27.429138,-30.577713,-33.332996,-18.092611,-20.579632,-16.926544,-338.27408,108.089645,1.20762,26.983692,0.0,3.2336667,-8.006653,1.7756512,0.0,-7.646284,1.1160846,-2.2626748,0.40819857,0.5629549004787102,0.7218321825979873,1.966071075514342
0,1454.7073,3999.435,145.35417,0.022554225748665,0.086678429620871,0.0035819515338751,0.1736524272168803,3052.21295763026,103.359375,-111.73020070938712,69,281,28,19.64408163265306,27.14666666666667,-195.95427,136.41724,72.217705,71.68582,33.48752,29.559622,16.347076,21.325502,9.466993,9.972051,12.154872,10.306304,10.419591,-418.77258,-36.349995,-25.93164,-16.003546,-22.96003,-37.025433,-27.740679,-17.153101,-29.806892,-22.846352,-14.029911,-18.932077,-19.593834,-321.33112,58.808113,19.549465,20.415806,4.6959486,9.329923,-1.9230189,7.463542,-4.4276466,-2.4355626,-0.1350784,-2.1145875,-1.7579371,0.7015743440233235,0.7236277615171804,2.541748526522593
1,1464.7883,3992.723,146.48914,0.0167450403462011,0.086242590796782,0.0058081867706476,0.0835531911542338,3442.1660850585067,112.34714674,-139.449597425746,6,15,4,2.080997732426304,5.749750566893424,-108.10266,133.59494,62.970684,71.14225,28.022825,11.695703,33.198555,21.199633,9.233479,35.386963,17.904278,14.415026,30.111408,-469.2146,9.6760645,-60.75466,16.617336,-6.5950856,-34.027763,-9.113089,-14.877226,-23.607561,-4.307753,-12.815054,-16.214394,-12.026363,-444.719,26.25571,53.017883,46.484825,17.492376,-3.7560678,24.669144,11.562719,-14.810268,22.716072,6.8006763,-6.2952843,21.117792,0.520249433106576,0.3619283494502374,1.0435235285766118
1,647.9447,2551.2312,145.82251,0.0299394153925705,0.122335933644333,0.0011177165308362,0.0549227627840909,2411.754285707484,143.5546875,-135.3393749595237,6,22,1,2.48453514739229,2.5361904761904763,-216.4772,140.29536,56.651276,56.770283,49.92208,30.810902,32.47989,27.196835,8.955044,34.24381,28.945961,34.885475,12.247802,-508.5419,25.694538,-2.115334,-4.354948,-24.476437,-6.223074,-17.680187,-10.033078,-15.019097,-19.099438,-22.569424,-19.705982,-19.496422,-356.1037,92.2462,39.78138,33.21907,10.18826,9.904077,6.535531,10.598114,-2.014079,11.653099,9.926548,3.5228891,-3.466873,2.48453514739229,0.979632709260948,2.365752910251596
0,1367.2404,3999.4216,145.50172,0.0230223579783671,0.1226598885642458,0.0034595587164741,0.1076682631796605,1776.6101123315136,80.74951172,-112.36486043304885,69,281,34,29.0249433106576,40.34770975056689,-221.28557,180.92575,23.787598,90.486534,22.721766,38.15495,3.7696004,9.1602125,7.664532,5.336728,5.7478156,6.2232294,10.349533,-435.87042,25.898754,-64.5978,0.0,-42.09984,-34.487396,-46.71193,-26.851517,-30.017237,-36.43312,-24.273329,-22.172457,-18.628386,-313.448,110.71887,-8.550249,34.48535,1.3187389,0.0,-13.865288,-2.950401,-6.0998955,-9.432002,-5.6118274,-5.5328293,-1.2292641,0.8536748032546353,0.7193702812400596,1.7101342412385758
0,2141.8232,3999.7908,146.78871,0.0139804471167006,0.0973295227228761,0.000816827657801,0.1968221953420928,3153.862828458622,123.046875,-152.58667403266418,69,281,36,18.761723356009075,24.5,-252.09523,125.17757,36.800217,135.92062,21.875027,69.41812,16.861813,30.819366,18.769726,22.482832,35.284966,11.949325,38.69677,-613.2083,-34.15142,-95.43106,6.7835283,-65.50966,-13.832144,-69.41094,-21.528069,-45.050926,-15.551797,-2.5911622,-21.552614,4.529793,-384.5835,54.238197,-27.425533,63.20893,-27.476204,20.563889,-31.596718,5.4593854,-12.214236,3.0893147,13.261288,-4.8775167,22.665394,0.5211589821113631,0.7657846267758806,2.816326530612245
1,507.66412,1485.1271,145.8066,0.025155034215704,0.0960782236970515,0.0127790136166378,0.0382904877533783,1397.22093487165,107.66601562,-50.22511607210273,4,15,2,1.5997278911564623,1.715827664399093,-158.1419,186.81386,76.26142,62.731365,24.781664,32.981987,26.632105,18.405798,14.483318,22.603428,22.582241,17.608335,15.77736,-444.21988,28.064833,-2.1059823,5.9482574,-46.05411,-9.29204,-15.8119755,-37.22104,-19.146616,-16.219917,-21.765747,-18.259592,-8.140477,-229.95724,147.70378,30.578955,24.518875,-1.5182693,13.972507,4.3677053,1.8156089,-2.8658364,3.93034,5.0230145,-2.653696,2.6949248,0.7998639455782312,0.9323359940793992,2.33123645398319
0,1396.3237,3999.1692,145.35136,0.0264917132094238,0.1187340527372672,0.0022602230087537,0.1033950998813291,1688.909676950542,184.5703125,-116.0780726146646,69,281,30,23.21995464852608,29.34748299319728,-208.03267,197.29062,30.540773,91.94529,18.735994,29.778553,5.4862084,16.310076,17.399048,12.470185,7.0627875,6.3676577,13.154741,-423.20694,49.38064,-57.61539,1.5878448,-36.153316,-39.208157,-52.036903,-39.04467,-23.836363,-22.281376,-22.142395,-21.662998,-24.769995,-303.61194,117.87875,-6.841276,35.69937,-2.314803,-1.3082042,-19.729282,-6.9919753,-4.68505,-2.8686047,-5.7222667,-6.115493,-2.1828365,0.7739984882842027,0.7912077043850215,2.3511385973370915
0,1319.3456,3983.112,149.7361,0.0260608168114419,0.0986828162356678,0.0005481023078964,0.0644453745039682,2041.6304217771308,107.66601562,-59.09783674300132,0,0,1,1.4490249433106577,1.4490249433106577,-238.47775,127.81956,33.474102,68.95202,23.85089,24.720331,23.183754,7.6796002,25.656517,12.007506,15.737385,13.92249,10.66614,-459.42883,45.372746,-77.490685,5.301535,-16.951248,-33.791176,-9.770348,-35.197426,-2.2467484,-12.1071615,-10.879494,-4.638034,-14.179385,-349.39334,91.26797,-7.666649,39.572197,4.957462,-6.211462,6.781141,-4.4830384,7.5019627,5.544292,-0.6265769,4.1132994,-2.4133248,1.4490249433106577,1.0,0.0
0,1612.2056,3999.5513,145.50162,0.019407813692828,0.1307013259380893,0.0032287385797641,0.2001163141514227,3140.916967823235,99.38401442,-102.09465361647382,69,281,14,22.05895691609977,28.548072562358275,-167.23842,147.45964,39.548576,28.617352,37.44812,20.110044,3.3862672,13.043207,5.297732,7.0641813,4.9645767,4.6277294,10.040141,-368.06024,-34.833954,-27.881605,-47.744926,-17.507357,-18.494856,-44.29099,-25.23437,-35.390858,-32.1577,-25.135382,-22.091768,-20.33658,-259.2341,70.926834,8.422283,-0.04956903,7.9682045,-1.078745,-13.237851,-2.9921675,-9.387625,-7.4733086,-7.6159134,-6.1580415,-3.5108232,1.575639779721412,0.772695139677673,2.416975781789876
1,769.02747,3919.7795,145.38661,0.0212661344502065,0.1532461630868562,0.0007270062317361,0.0636044456845238,2307.320260115387,103.359375,-14.219643542538938,0,0,1,1.948798185941043,1.948798185941043,-254.05186,109.31202,61.778896,56.94914,17.755562,26.067842,27.218563,22.018663,14.8180895,27.819477,10.874576,32.39761,1.6998,-422.86868,52.534374,-2.2614038,4.8073235,-8.70234,-0.13650051,-9.668861,-12.398865,-11.987098,-7.766945,-28.94254,-2.0600953,-25.424849,-335.3115,87.5627,29.259377,32.65334,5.4593735,12.272832,11.146967,-0.8551368,4.4358377,9.555522,-15.159698,12.101139,-9.899888,1.948798185941043,1.0,0.0
0,1628.2998,3998.6843,145.56337,0.0228443828304951,0.0906686414606588,0.0084852120038836,0.195301120564089,2930.176160376112,103.359375,-79.33215955715741,69,281,16,18.11156462585033,21.90140589569161,-150.91037,176.04317,64.125275,58.148968,38.41564,19.323751,10.030752,11.611469,3.1521719,15.170725,3.914719,11.329147,7.252765,-513.7944,-58.66866,-42.268795,-46.095955,-23.626743,-34.561333,-38.16653,-27.254604,-45.52008,-28.870354,-24.020666,-18.663548,-23.83654,-245.48557,84.42569,3.9606986,0.32814878,9.536787,-3.8046443,-13.303314,-6.025108,-18.043125,-4.532442,-8.872164,-2.4543493,-6.3845143,1.1319727891156457,0.8269589957881741,3.1504826826470307
1,968.2165,3905.3838,146.9013,0.0302854692002526,0.1308627977821134,0.0026135099137105,0.0883856879340277,2815.910861980302,198.76802885,-107.66935583085346,4,15,2,1.5325170068027212,1.6624036281179138,-218.91502,164.90517,60.33304,78.356926,48.713028,28.792208,27.74771,29.02262,12.946795,16.46476,28.070898,9.791477,5.3967066,-430.92816,-14.397461,-12.429768,-7.836407,-35.196426,-29.959276,-15.385189,-19.956865,-16.17263,-11.946644,-12.5335045,-16.040695,-19.873667,-298.91064,75.80302,40.95141,34.939682,11.158466,5.540451,7.3863,12.394871,-5.2508035,2.9130108,13.387703,-1.9483166,-5.97657,0.7662585034013606,0.9218681798341336,2.4061545176778703
1,1583.7555,3999.674,145.3975,0.027458017795313,0.1336155584616677,0.0033826230973675,0.117252575050313,1774.351403883989,86.1328125,-109.98940057573412,69,281,16,22.75555555555556,25.93673469387755,-195.39113,216.69052,22.627594,98.17927,28.200584,44.920334,12.252869,17.842018,3.170866,3.5519252,10.950542,-0.67951876,5.2311163,-440.4537,34.111763,-79.740265,-5.9416995,-58.50002,-50.15886,-46.021297,-21.766283,-35.8082,-36.60469,-31.335348,-28.169382,-21.070026,-281.04407,129.24101,-29.524914,36.401295,-11.287709,-0.37356433,-12.424564,-2.74365,-13.387754,-13.719948,-7.049447,-13.442702,-6.333082,1.4222222222222225,0.8773485106792214,2.6603194586513497
1,518.03015,2235.858,145.50018,0.0159567136433345,0.1309987927567104,0.0011574906869561,0.0487852933114035,2254.106281084562,135.99917763,-56.18551064682497,0,0,1,2.641179138321996,2.641179138321996,-276.79855,140.11833,61.928223,56.60275,56.757423,17.28553,31.999,28.211443,2.3481917,25.747519,21.90628,19.39817,26.628653,-474.12817,15.832472,1.8117648,-9.183108,-14.578692,-18.01507,-17.278017,-3.5003505,-26.741247,-6.0645976,-19.63771,-19.592352,-5.1921854,-365.4979,89.20157,35.52459,38.16105,15.269329,2.966306,12.797173,13.678536,-11.570871,10.998626,7.6637955,-7.0768213,12.344741,2.641179138321996,1.0000000000000002,0.0
1,1226.5928,3997.5571,145.40756,0.0242610582729405,0.0959904937165093,0.0067991488618367,0.0923681679781475,1902.959541463868,135.99917763,-106.06538457840836,69,281,21,21.68743764172336,28.951746031746037,-157.62413,187.08191,43.21223,79.90948,42.84961,16.719614,12.134469,3.648636,5.7831626,9.411804,3.6512184,18.844944,7.6835318,-451.7895,4.45308,-35.759796,1.0557355,-8.371601,-28.787586,-22.524626,-43.54129,-27.029144,-25.667873,-32.270027,-12.9332285,-20.348215,-275.3937,117.04694,8.08432,31.636799,21.724018,-0.57288194,-4.072812,-13.370192,-6.5830345,-6.4448595,-10.563298,-1.3087872,-4.9057655,1.0327351257963504,0.7490891090970041,2.38327594903397
0,1321.3198,3998.6348,145.5621,0.0195999047939443,0.0957353279240036,0.0074077671115315,0.1686550419173351,2998.6975792224043,123.046875,-82.36033429551267,69,281,18,20.08526077097505,26.0459410430839,-147.53781,132.90907,53.614014,47.004353,27.946947,14.606109,2.6120214,-6.449331,14.345699,2.5344133,1.202291,10.069779,-6.0456314,-384.1223,-28.506227,-24.93457,-24.436655,-30.92471,-34.141632,-42.389194,-47.68361,-27.16414,-38.19879,-25.434925,-18.070383,-37.40597,-242.16292,78.162735,9.544826,5.510329,0.4724971,-3.7302966,-18.26017,-24.146412,-9.262606,-13.850565,-11.209452,-5.6333957,-18.892988,1.115847820609725,0.7711474405071796,2.649165176480421
1,753.2965,3936.227,152.12907,0.011679258248043,0.1093261289746027,0.0032433342444408,0.0406295421511627,1475.4366962232264,103.359375,-87.09357036358233,1,6,1,1.9736961451247168,1.9780045351473925,-181.56895,186.88356,58.496048,72.98356,54.80966,23.10331,41.45102,5.673135,17.164612,30.697575,2.977688,37.893044,2.6209097,-453.30713,84.01807,-54.5975,11.486202,-30.02946,-42.042374,2.4959958,-25.261965,-7.8035865,-17.966516,-36.49303,9.34112,-22.26744,-320.79077,143.484,25.82101,38.765774,2.8982682,-5.991989,29.711794,-9.238255,0.5296839,11.731972,-18.928444,26.35415,-12.7398815,1.9736961451247168,0.9978218502808668,0.5055600137567351
0,1203.3982,3995.8662,145.3779,0.0216431440623021,0.1249304913488907,0.0020050495936003,0.0794357804548346,1571.4936192118812,71.77734375,-129.2771922026904,69,281,47,27.887165532879816,36.48961451247165,-216.47784,186.58366,23.330647,100.698814,24.897448,28.33205,14.438382,25.337614,7.9925175,25.35533,10.707984,5.7682605,20.40999,-437.255,74.4529,-83.90712,-0.19446549,-29.617233,-56.14904,-30.199715,-21.0446,-46.128044,-10.705696,-17.328484,-17.529423,-7.2233386,-336.85138,125.771484,-8.749939,38.954575,4.8429813,0.21541369,-3.0530999,2.5966153,-10.471391,3.0508087,-0.42979693,-3.9739132,3.6833081,0.5933439475080812,0.764249387270133,1.890948998006453
0,1637.4388,3999.351,145.36208,0.0133504159324295,0.0955494493411041,0.0040170293785173,0.1604087885826167,2798.2877473096028,184.5703125,-90.770321874563,69,281,19,27.771065759637192,37.786303854875285,-140.18895,136.31007,32.46702,61.027996,9.605416,16.040684,30.090858,9.221139,9.1411295,5.512473,12.920206,17.87585,7.8739657,-431.727,-53.455223,-60.43352,-20.633444,-37.43428,-39.82928,-18.490967,-39.79701,-25.610554,-38.321278,-13.541541,-10.374719,-20.993877,-249.42987,91.12885,-3.0793715,11.6375065,-7.7147875,-5.3701406,1.3470472,-9.130077,-4.954269,-14.252839,0.90694475,5.4543076,-2.9545627,1.4616350399809048,0.7349505753803464,1.8260584645962252
0,843.3709,3985.6633,149.50087,0.018267543903625,0.1391072105034841,0.0014718080658659,0.0524471507352941,1874.8191584989045,129.19921875,-6.126720147951155,1,7,1,1.5698412698412698,1.5698412698412698,-226.04974,143.44695,62.28512,85.14856,33.220894,18.547812,43.503452,17.264673,24.727903,11.871391,12.183917,23.504906,10.933163,-439.79926,46.492554,-27.953886,-5.05459,-49.603893,-46.86133,-6.793127,-37.32675,-9.557111,-23.87709,-21.770653,-12.646153,-9.951664,-331.72754,102.92851,23.5565,39.692104,1.1357169,-13.201669,7.472993,1.9673148,3.362369,-7.6407995,-1.2739927,4.6785593,-2.9726691,1.5698412698412698,1.0,0.6370070778564206
0,1176.4376,3999.5334,145.46454,0.0184517318785807,0.1259195684963247,0.0023368102627722,0.0913974148820981,1682.1263655147677,103.359375,-109.20403803262025,69,281,15,19.99238095238095,24.118548752834467,-223.24562,182.41751,17.935068,84.9751,12.852426,33.11593,14.950794,23.981306,6.1366763,19.799173,4.161545,2.994151,14.1862135,-409.2044,65.2333,-82.94282,-15.438487,-36.681046,-43.122643,-36.93539,-13.8769045,-39.12373,-17.378948,-26.339857,-22.910017,-11.666038,-301.07767,126.32359,-21.08485,27.930248,-8.050283,3.2026353,-7.7329903,5.853045,-12.784469,-1.518193,-6.65196,-8.439573,-0.13126591,1.3328253968253967,0.8289213898092189,2.8608686495654494
