Id,MFCC-0,MFCC-1,MFCC-2,MFCC-3,MFCC-4,MFCC-5,MFCC-6,MFCC-7,MFCC-8,MFCC-9,MFCC-10,MFCC-11,MFCC-12,MFCC-13,MFCC-14,MFCC-15,MFCC-16,MFCC-17,MFCC-18,MFCC-19
1671,-293.5003,182.2514,-49.737164,32.60656,-5.329749,-2.0193465,-14.238776,10.077045,-13.867939,-0.0915923,2.684191,-11.107677,4.8226285,-9.452557,-0.8513892,-5.2124653,-2.0845966,-2.4610827,-7.915295,-3.3981893
1672,-333.57205,89.59621,18.247494,18.690655,9.521459,6.2969303,3.727541,8.063574,-9.44075,5.325933,5.727844,-1.9626976,4.5156393,7.639566,-6.97221,9.425827,-0.9178741,2.720762,-2.0601861,3.3148568
1673,-355.04846,54.528664,-26.399475,-4.3115807,-8.986532,-14.838747,-12.550662,-16.28604,-17.396896,-5.1590323,-17.765188,-7.0579963,-18.21529,1.6810728,-8.964457,-8.303635,-5.146216,-6.1779137,-10.115249,-0.4006528
1674,-242.03873,42.60167,3.0438855,39.5858,-19.45961,-13.117371,-16.73972,-4.018016,-4.8629293,-17.355871,-4.5417523,-3.5225863,-7.992413,-1.3154526,-8.790288,-2.35438,-2.656551,-5.1265197,-11.546722,4.415486
1675,-250.58133,87.31631,33.112114,46.551006,7.3967166,8.589222,-5.3652363,-0.39149925,0.13822319,-8.883593,2.242697,-2.9944196,-7.3216968,7.340281,-6.637812,4.940655,-1.6787062,2.8650982,-4.347219,0.377809
1676,-350.932,92.80592,42.513466,28.49247,0.14470425,-3.454805,-6.1069007,6.632965,1.0075005,-6.56235,-6.922859,2.0066085,3.8185995,-0.7745115,1.9367613,0.764867,-7.6683636,4.082293,-0.9136588,-0.53273535
1677,-280.87296,109.7616,-16.058765,41.36466,-1.5841414,4.6042776,-16.790646,10.883806,-9.347734,-2.63701,0.4294564,-6.1179676,2.3537352,-2.6778946,7.030319,-8.566389,-0.8845958,-0.3312588,-1.3073846,-0.8859395
1678,-376.60562,109.76502,-3.795871,21.766449,-4.903958,-9.310295,-12.012909,-2.4739945,-7.0924273,-6.250146,-5.2094946,-6.924088,-1.8198017,-2.8157508,0.6246505,-9.323802,-5.6999483,-2.956669,-5.555831,-2.5392392
1679,-425.50238,84.65999,-4.4246297,28.700983,5.214802,3.5697038,-4.9365788,5.8063235,-15.437026,-8.28948,-12.539489,-11.901532,1.8189827,-11.514606,0.47368783,3.0114782,-3.1222005,-1.1168205,4.9855075,-2.4849792
1680,-271.4918,130.1019,-6.449603,31.434126,-2.0944242,5.711679,-25.311876,-2.886012,-6.34177,-8.444878,-5.2690415,-3.8344996,0.3751237,-8.380079,2.1787117,-8.944787,-3.3714132,-4.812079,-3.0948417,-4.738133
1681,-303.97992,113.112335,-9.03126,33.006702,6.4978685,-2.6092405,-3.5095806,9.762893,-1.661289,-0.22303265,8.064235,10.84261,-3.021543,10.034439,-13.6055765,17.689192,-9.559671,-0.019556142,3.590621,-1.2059997
1682,-247.22208,93.38502,21.780548,41.621304,8.319765,-3.0724797,0.48817137,-2.309673,-1.3678211,-4.82228,-2.8792994,2.3071425,-5.6170096,-2.7132103,-6.8829823,-1.8943151,-4.86688,7.145907,-8.604804,3.8012352
1683,-415.6562,128.20045,25.25254,33.163933,13.13652,0.9803584,14.014354,1.0560335,-0.2748272,-1.5669367,-6.394434,8.026751,1.0800371,-4.423425,0.5205066,6.897248,-1.8437928,1.2696214,-0.13081369,2.0011508
1684,-256.2037,99.5289,-5.1137547,27.56394,7.343321,-17.14108,2.4598384,-15.905471,-7.6940546,-11.749061,-13.361433,-4.0669312,-12.783039,-1.3514352,-6.04224,-8.396785,-5.831828,-7.5965295,-7.5868087,-4.7256002
1685,-344.46814,127.8432,1.8154814,43.16548,3.7633686,6.8610663,-27.857439,-7.216459,1.2810738,-9.382012,-9.861775,-0.72658366,-5.129379,-16.587204,7.9148836,-6.8175125,-4.6562104,0.10186865,-10.168086,-8.089932
1686,-289.3363,74.055855,19.685865,26.878267,6.9948325,0.2484155,0.018095467,8.290131,-0.50188947,6.1814866,5.2575803,0.1208814,-3.956348,7.4664154,-5.4378443,4.701535,-5.9673505,4.369666,-1.315343,-5.20199
1687,-233.89166,91.252846,15.501156,27.490032,6.884787,-1.1497759,-4.675686,1.1121929,-7.705774,-4.537849,4.8208394,-2.8291028,-5.0275216,-0.29440922,-5.4824305,3.6658683,-6.95449,4.8985987,-6.499679,-1.4386405
1688,-396.8794,111.461426,-33.6396,38.687954,-12.53843,-3.5391984,3.051286,-10.431157,5.674215,-5.7596426,-3.440951,-2.2284043,-11.494645,5.5768905,1.449953,-9.722173,-3.2190769,-1.1911166,-3.3195095,0.73502433
1689,-267.71872,66.53928,-14.951893,29.047676,9.240026,-9.819903,-19.589825,-17.80452,0.91012514,0.31039,-14.411249,6.2242494,-4.8040953,-8.196514,1.3902318,-4.321376,-2.4816875,3.5647142,-2.3572989,-2.46656
1690,-282.24536,100.05606,10.41279,34.163456,5.504962,0.2730295,6.069644,2.3873215,-7.443465,6.4623537,7.0147095,-0.85266733,4.5902476,-3.6107862,0.17303365,3.5301416,-11.02446,3.5965104,-5.1401997,4.2075796
1691,-322.11102,89.77684,28.266373,24.378378,10.082474,-5.9846864,2.6313992,3.589026,-0.50042146,-3.6064773,2.8678658,-1.094683,-8.163808,8.257793,-2.8318658,2.981775,-3.4771643,2.7585728,0.17556956,-2.1461735
1692,-365.13654,91.0228,32.62119,39.012638,-5.5190916,5.994834,6.6479173,-9.462777,-0.8568741,7.5683374,-17.8732,21.778837,-19.205711,3.5971587,0.96078074,1.900268,-7.15809,5.219079,-3.7934213,-4.988998
1693,-324.05017,71.75921,-24.90349,41.238445,-10.155429,8.753233,-13.718491,-2.0794532,-5.571673,0.054225232,-4.8909173,-6.2373896,-2.6227205,-7.700193,0.45012364,-5.666529,-4.7836356,-4.9318213,-2.4336655,-6.342122
1694,-360.56982,104.95568,-18.56671,35.293324,6.723946,-9.086062,10.70347,-15.059981,17.151798,-7.8350177,-1.7793232,15.043017,-17.22266,12.628381,-7.63807,0.3567089,-8.168156,3.6797702,-5.836403,7.5878563
1695,-252.92125,118.447365,-15.43879,26.773397,-15.282274,-2.3154576,-22.72528,-3.4681392,-16.581556,-12.188269,-3.0571964,-5.47265,-6.1279225,-3.4745147,1.0951656,-11.89998,1.018464,-8.24738,-7.2528405,-6.2331476
1696,-376.82632,88.10179,18.777239,18.02816,11.150537,-9.730608,-15.824089,-4.4576297,-4.3111014,-6.265012,-0.41655344,1.5729922,-0.8106287,7.13898,-5.5191035,0.3439264,-0.9842613,-0.9240078,-0.9084254,-0.26980978
1697,-279.3895,100.43433,-21.045212,44.990753,-5.431339,25.195286,-8.225699,-2.1829941,-22.097599,-2.3001747,-15.757221,-12.989402,3.4334404,-2.949547,4.313096,-11.942751,7.4509754,-7.90952,-4.6903205,-5.205627
1698,-280.34476,70.75017,-2.2257762,23.424545,-8.878155,-5.2307496,-17.112957,-24.875847,-11.763067,-11.342283,-11.450238,-4.8639297,-8.847769,-9.120046,-9.488621,-4.4692535,-16.722057,-6.836877,-9.492366,-4.871427
1699,-286.30066,111.07539,-3.6421134,48.612827,-21.813614,-9.338744,-35.790302,2.0329533,-15.603711,-4.43072,0.5320702,-17.715128,0.13824284,-4.8828516,1.8085785,-9.165578,0.14868519,-3.5333478,-3.3637252,-3.1175377
1700,-286.29678,87.718254,13.533416,21.436451,-6.392588,0.86343825,-6.046249,-1.9139706,6.2179313,-2.9026039,-0.1392482,4.850486,-4.227383,1.8262333,-5.4724936,4.058309,-2.196311,2.1570332,-6.1911488,2.9049337
1701,-316.7629,122.600655,-1.7898252,44.81399,4.5567484,1.9468992,-7.867174,-5.335829,-10.896417,4.5864573,0.435985,-7.5269055,-1.197987,-10.68901,-1.9846334,-6.771733,-0.638551,-1.3782569,-2.5323462,-0.2731476
1702,-297.55472,85.071434,9.541505,18.039728,12.598928,-12.15445,-33.102455,-19.408,-23.170643,-10.872657,-20.718758,-1.8390944,-18.421228,-1.6732097,-5.4881554,-2.859552,-12.118192,-5.2531548,-4.477622,-2.1816635
1703,-263.5747,115.12883,14.824466,23.269178,10.673907,-2.231255,0.1055601,-1.0333415,-10.419107,-5.180755,8.989267,2.8858664,-6.1508894,1.5763448,-11.25967,11.21458,-10.357466,-3.2072806,1.5334176,-10.519918
1704,-325.79507,130.94998,-12.040845,49.886494,11.377607,-3.6395354,-26.027891,-1.0529453,-12.749997,-12.981887,-7.3712974,-12.353015,1.4309046,-9.107805,3.360153,-2.5535672,-8.968282,-2.5426333,-6.2076187,-4.8027844
1705,-304.5796,32.75623,26.22863,14.930448,-0.07441528,8.370369,-11.458994,-8.172612,-31.129904,-4.420827,-14.5933,-3.5689876,-11.482087,-3.4303267,3.098226,-8.752501,-13.529001,-1.9457163,-9.045159,-8.5591135
1706,-285.5807,131.34715,-6.0796094,52.872463,2.615376,10.467056,-16.888962,-10.992904,-3.1311698,0.4434525,-1.1210372,-0.04751208,5.732882,0.18992849,-0.8262219,-1.1234325,4.9709888,-4.417829,5.7645373,-0.40453905
1707,-241.93338,57.950317,-9.364466,29.31517,-0.29534355,8.177654,-4.2480907,-2.644083,-5.3136854,5.5468316,-5.89115,-2.861837,-1.417421,1.6920207,-4.0329714,4.9682345,-5.4630237,1.428193,2.5300095,-1.399032
1708,-290.50757,95.8997,-10.671702,39.787983,-2.7802508,-10.400127,-22.854095,1.4906043,-8.125861,-2.8871129,0.22923896,1.0715735,-7.2998924,-12.268106,-3.403286,-10.858213,1.0990269,-1.4652054,-6.0533094,-6.5760913
1709,-340.77225,92.66241,-1.9795494,17.899944,5.3477325,-8.509284,-4.171,-11.360875,-18.73991,3.0309284,-3.2709398,-1.7934822,-2.5760806,-5.621626,3.9703722,2.0933752,-11.828828,0.88506514,-4.520094,-2.270889
1710,-304.1262,72.87632,19.876348,19.859022,-2.900698,0.6801865,2.720562,1.9954876,-9.012246,4.0938725,11.854896,-5.769436,4.1648912,7.9473968,-6.471632,7.0453186,-6.6166573,10.077666,-3.260968,4.408388
1711,-329.6439,58.088264,33.91533,29.932323,5.2786336,5.534453,-20.259218,-4.9236293,-7.0197554,-5.0648203,-11.744121,2.4635494,-3.7541163,5.595283,-1.3172156,-1.269854,-7.9122877,-1.7383327,-1.795292,-2.5994182
1712,-313.8255,77.43128,32.78833,17.078245,-3.9147377,1.3739675,15.411997,15.624785,-11.911983,5.839784,12.2877245,-7.190222,-3.9916475,4.504431,-8.000968,3.3159502,-8.17473,5.988993,-1.6110464,0.48800197
1713,-236.14694,61.746605,6.274558,14.380091,7.3927674,1.7142929,-21.31408,-8.200459,-6.150051,0.0658074,-6.23555,-5.1119537,-6.420852,-2.586648,-8.603271,0.93427277,-7.456286,1.6178887,-5.628633,-6.8146296
1714,-298.67392,105.78793,40.355503,19.10577,-2.7267318,-6.7323294,10.027451,13.787022,-11.949215,4.0396585,7.857183,-8.067015,-0.93352824,8.332168,-6.2438393,-1.1161093,-10.866856,5.3700113,-7.7288647,-3.9573598
1715,-472.67004,129.0294,5.906787,31.087706,4.8060336,-10.655075,9.172299,-1.261667,4.9451394,2.3907635,-6.6824346,6.128376,-4.043236,1.1761378,-5.8410363,-1.0661572,-0.9640661,-0.9663341,-1.3369526,-4.747661
1716,-311.60913,61.611996,6.299678,9.005224,-2.1816504,5.1428566,-17.805944,-16.986477,-17.951313,-14.6422825,-13.599712,-3.4411287,-20.582338,-3.074212,-8.787685,-11.394755,-12.200854,1.4034925,-14.636172,-5.4527116
1717,-257.5971,75.345924,-23.252758,22.31746,-1.704262,-4.8781285,-2.892402,-11.222918,-10.33293,-5.486613,-12.134726,1.3034195,-6.3031545,-3.3030555,-3.8668163,-8.558926,-6.00184,-0.3219044,-11.210796,-2.0651064
1718,-252.02475,93.185,19.236063,33.663166,14.186542,-4.0731997,-9.243542,-3.1430092,6.768906,6.1213446,1.6076252,4.1812162,-1.7714906,7.1172547,-1.4300354,4.6374393,-3.104909,2.9403257,-2.8818378,-1.632069
1719,-348.01578,139.86555,7.8741593,25.55256,32.535416,-6.6485386,3.4051585,0.64036894,-7.5561194,3.0818243,-4.139073,1.058268,2.3994164,1.9740124,-4.671114,6.2028217,-5.2243934,4.37463,-6.720715,4.04797
1720,-252.42393,111.58611,10.63733,37.98366,6.9228625,-15.55966,1.7346865,-12.498427,-2.4738934,-8.198798,-10.783209,10.066438,-12.5852,1.4934949,-2.2138548,-1.9949155,-5.1610475,-1.3849761,-2.5301142,-10.746916
1721,-316.1583,90.20597,19.992508,7.997432,-10.020152,-5.139079,-25.739553,-8.99843,-14.872224,-11.835678,-10.565638,-4.3914084,-16.443329,-9.982317,-8.928109,-6.635361,-9.884336,-5.681605,-4.0958595,-9.045193
1722,-315.54276,103.23545,21.872078,31.229528,14.111579,-2.60585,-5.7792926,-6.3742995,-7.7377267,-7.2636976,-3.2757454,-2.368472,-6.694773,-1.6554093,-5.659614,-6.0322013,-5.0499372,-4.291351,-5.8001885,-4.736246
1723,-333.53494,118.49569,0.8170369,34.284664,6.7823005,2.001055,-20.433758,-12.171983,-9.667874,-17.253529,-8.71893,4.0874352,-4.7257004,-3.9648411,-4.0543776,-14.022733,2.6830907,-7.2407904,-7.6653867,-5.22975
1724,-315.2372,70.42193,42.731655,37.462418,2.7873764,4.696969,14.528766,7.0488157,-1.4761809,12.181519,-9.413269,7.639945,1.2973869,1.847998,2.36932,2.264942,1.0700747,-0.9279712,6.590278,-6.860044
1725,-363.2581,75.14118,35.92859,11.50923,3.9473913,-13.966496,-2.1507514,1.5590763,-22.33553,-14.907269,-2.5774977,-8.520227,-3.7732453,-5.2580533,-4.887358,3.7947257,-6.1471725,5.1224465,-8.119019,-0.59352773
1726,-346.09775,123.3652,-27.388727,30.104267,2.006034,-11.23939,-25.58737,-6.36516,-12.440036,-7.9781218,-9.1911125,-3.8243685,1.3239949,-8.445446,3.942061,-10.874195,-6.154058,-3.7765093,-7.7338285,-3.9959826
1727,-323.8622,78.79629,11.696531,-0.35154787,0.7835859,8.170648,-40.745434,-11.857549,-23.150278,-3.5272229,-21.004457,-2.2018516,-14.7439375,-15.899476,-5.747912,-10.384628,-3.7785652,-7.308811,-6.0924306,-10.093887
1728,-323.34592,112.60148,30.031027,37.580833,12.75533,-5.266737,-2.838065,-0.41185412,1.2235969,0.2572852,-2.2826915,2.6015933,-6.111583,1.774868,-0.18694492,5.462932,-5.3950324,2.5473778,-5.5928454,-2.5123985
1729,-335.8555,49.036465,14.605763,28.870232,16.099707,2.4781492,4.185788,11.865729,-7.508522,3.821972,9.082634,-1.3874373,7.803509,9.906733,-0.97502995,8.881345,-1.3661239,10.730402,-4.4265394,3.539854
1730,-280.0781,107.09494,32.15345,34.84665,18.558107,2.663044,-11.961264,-2.770508,9.573808,-5.0965586,-1.9023255,6.87398,-7.203284,-1.3889109,-5.1446166,0.3552618,-6.9427204,-1.6966845,-0.61308265,0.5592746
1731,-284.24695,107.72094,15.161311,13.468521,-4.7878013,-1.7817998,8.900912,-3.8106966,-3.9541085,5.985421,-1.456747,0.5726617,-1.3217787,4.1733675,1.7101752,-1.5307024,-2.8017733,0.12477979,-5.399729,2.134346
1732,-262.0623,153.29155,18.758642,39.806576,16.209457,0.4554789,17.260841,-14.31314,9.755546,-1.6833516,-9.737751,4.3042164,-1.3722745,-0.7369997,-9.303798,2.7516146,-5.337029,-1.2023128,-3.681368,4.497898
1733,-250.81071,128.60515,23.168282,32.872917,-0.8416492,-7.3769236,16.511272,-1.6425784,-7.2861285,-4.373707,1.7184353,0.66472876,-0.3975348,-8.967039,-2.5888581,9.347582,-9.324204,4.409121,-3.762939,-4.6804414
1734,-223.7716,106.80927,1.3053097,27.054447,7.2616706,-8.488492,-5.555121,3.8200617,-2.807698,1.5761839,-0.080203846,-1.7299131,-4.76039,4.3168316,-5.5879,2.7062376,-4.189551,3.5228238,-0.5527573,-4.078678
1735,-351.09665,116.06912,-0.33392277,16.502977,13.457702,-4.496498,-14.035844,-11.144818,-7.7512097,-6.7991714,-6.527848,8.119396,-5.9022646,-2.769417,-6.5624814,3.4747338,-5.460948,-4.324054,-4.1492825,-6.423755
1736,-245.10785,75.82532,-1.6724356,33.073704,-1.5385318,-7.240285,2.6440392,-7.098874,-2.395665,-2.7734134,8.130213,3.1239324,-9.473087,9.823102,-9.276056,3.450465,-3.2907956,2.9137661,-3.899685,-3.5966215
1737,-413.03345,132.11263,37.0068,24.763815,13.175395,7.2871237,8.929447,0.46177378,1.2141492,0.23063767,4.746447,4.2522197,3.430647,2.2455394,0.09094161,5.3999543,-4.8334966,5.013487,-3.0709686,-2.1856487
1738,-294.27365,69.94435,11.579734,19.766582,-12.1523075,-5.809586,4.6143813,-13.920968,-9.233471,-5.118254,-10.868752,2.6723304,-10.653838,4.119927,-1.4205832,-1.4786716,1.1673099,1.2426612,-5.8114057,4.466087
1739,-387.12494,137.08908,12.742096,10.981598,-1.9542737,-8.328442,10.567358,-17.542826,-6.8349347,-11.792018,-1.4030224,-4.0552964,-3.9450588,-5.743841,4.5085864,-3.5926328,-4.820549,6.6798368,-10.267342,0.09388114
1740,-317.75192,131.81699,-14.913349,39.545753,4.5837407,-1.3182695,4.3682976,-6.8174405,2.3332174,-5.9785347,13.509057,-8.80015,-0.53391427,7.58525,-13.337934,14.476696,-9.896645,-1.6824961,4.431319,-0.12134796
1741,-285.09933,94.323784,23.641027,27.781267,3.5776238,15.45235,-12.638737,9.978082,16.173592,2.1094863,-0.2618262,15.998399,-0.931118,9.127616,-6.115816,3.0912373,3.2453156,-3.8030665,-7.850295,-8.785973
1742,-344.7368,93.532875,45.904728,35.50367,5.5523105,2.9853969,-0.4030746,14.658517,0.12254353,-3.2377565,18.336609,0.52943236,-9.347555,11.272793,-4.5957737,6.461771,-5.567915,0.5802424,-1.8644861,-1.741625
1743,-282.6477,121.2883,38.431103,21.749887,-18.648306,1.5268496,3.7743232,7.218863,-2.6059277,-5.215174,0.8680361,3.1074684,-3.073136,3.5847476,-5.920935,4.042154,-7.2237115,2.2021496,-0.6470207,-4.5611606
1744,-230.31717,84.15271,-13.183014,16.950047,22.663067,8.503637,-2.0487947,2.431497,-4.9737725,-0.60806566,3.4238138,-2.5571685,8.811365,-1.2187368,1.3698114,2.870465,-5.9768424,4.5002217,-4.9098587,-1.6451988
1745,-187.06734,103.122345,0.8788097,35.18364,2.6448662,-9.366037,3.4749641,-2.9180963,1.2286874,5.104605,-18.363417,7.5116863,5.310496,-6.837013,-1.7347126,9.047557,-7.963676,0.35121614,-4.489613,2.4878926
1746,-317.1772,109.0837,-40.216976,39.876415,-22.55939,2.7621439,-12.307004,-9.210052,-6.061062,-7.079689,-9.947633,-3.8854637,-4.2224836,-4.8540807,-2.1279035,-12.373377,0.7324987,-6.4864364,-2.782574,-2.9009912
1747,-291.96307,44.588734,-3.6976237,17.529285,-8.157543,-0.6073701,-18.306015,-4.3865123,-16.286205,-0.116573535,-8.974861,-7.226001,-4.6499887,-5.657459,0.65863055,-4.1693306,-8.396112,-0.20106545,-8.994459,-4.7577524
1748,-272.04364,118.28295,33.446106,43.04625,9.206769,-2.0416856,-0.22294983,-0.76369494,-0.28221977,-0.57578194,-1.2715381,3.6638055,-1.0168386,-0.052226458,2.3309104,6.842262,-10.997257,6.785525,-6.3361206,1.0720525
1749,-278.2961,98.880226,37.67378,48.57303,9.218919,13.722829,-5.965191,7.861556,-6.8025684,3.7868268,-0.6886616,2.3177984,-5.2790966,0.9822598,0.6700281,1.2181083,-3.6201766,3.3745933,-4.009285,2.9218462
1750,-288.70505,87.75786,-32.43178,49.400257,-31.064941,12.398514,-13.536692,-1.510005,-2.8487494,-3.3997197,0.42765272,-14.308205,5.391892,-6.6308236,3.3069797,-4.442996,-0.5598356,-1.66001,-4.496236,1.9053683
1751,-287.3109,109.381615,36.126236,27.882936,7.218684,-0.9020271,-2.010454,-3.4756,-19.087284,0.5130047,-7.0812597,3.920608,-11.402291,9.532497,-1.0606536,-3.2492857,-2.795717,-1.616045,-1.9944289,-6.7802734
1752,-301.77325,114.11533,37.4091,36.531162,7.342559,-4.441231,-13.7711115,-0.8171341,-2.6036417,5.242067,-6.7464924,2.2337177,-0.3219232,-4.261207,2.5795374,-0.15086621,0.21672258,1.5821096,-3.6024432,1.031969
1753,-276.3965,85.670265,-6.714856,23.225151,-0.3156287,-2.9649413,-1.8315972,-18.339972,-2.4225037,-6.9230323,3.6651988,0.6335297,-0.8916724,6.2124143,2.4909656,1.1091799,-1.3533186,1.8900585,-5.8032146,2.8725936
1754,-349.09598,129.39948,8.765825,19.781029,25.72757,-4.6482754,-10.442793,-7.8342314,-13.160552,-2.8165555,-1.9774532,1.3258533,-4.875949,-4.4784493,1.2696017,-2.9924414,-6.1526113,1.0555202,0.25847206,-1.9765632
1755,-348.84116,99.99881,30.181982,35.955307,8.0728035,21.783625,-3.1789048,-5.091086,20.761084,-13.734182,-1.3106812,3.65077,-15.829012,7.1036677,-9.271226,1.9779176,-15.439328,2.845975,-4.2634516,2.4464962
1756,-361.84326,113.8954,-33.20243,12.99282,-6.638851,-15.020357,-4.6451387,-1.9482934,-13.500462,-10.290002,-1.8451339,-9.520816,-4.823598,-12.16899,-11.128712,-3.2005281,-1.8952923,-13.053568,-17.473194,-4.4533725
1757,-309.9506,127.67067,-41.15137,24.566257,6.6596756,-13.127703,-11.145308,-12.501423,-23.825333,-5.11779,-5.0185866,-7.8535786,-1.1128918,-8.125411,-2.1848733,-8.23689,-6.562428,-8.755846,-7.3118,-6.7189593
1758,-344.38705,61.616646,11.79095,4.5967216,-1.7505393,0.8506533,-14.498232,-1.5196086,-33.808983,-13.18386,1.9625174,-8.5883465,-8.436593,3.5130918,-14.257231,-4.3503504,-6.7319984,-7.963664,-4.5664053,0.87271
1759,-304.28314,98.97991,-7.1210876,27.630472,1.7871141,1.2164823,-1.9502263,-1.8201759,0.8908647,-1.6331912,-7.1788235,1.0366333,-3.0377069,-4.967327,-3.9659188,1.3018385,-3.2932243,-1.8885536,1.5933172,1.2080147
1760,-329.56973,106.708534,3.0986352,49.146492,2.8931782,10.966214,-14.780073,-15.568668,-10.427872,-1.5731789,-8.421504,0.05857827,5.5774984,-14.819934,1.8631787,-2.143787,-4.576364,-2.2340446,-6.9711876,-6.4676204
1761,-244.01607,132.76205,31.75115,32.68196,7.7498274,-2.7643034,-2.0948253,5.608159,-13.206792,-8.203578,1.2942606,1.3347703,2.0953374,2.8610768,-8.387506,7.6871314,-9.431722,4.038124,0.3377301,-6.5941772
1762,-340.24774,108.28844,11.973401,12.701462,3.3109245,-2.5730922,1.3481255,-0.76449,-2.4287834,-1.192363,4.6340957,2.8186932,1.3164594,1.0195907,-1.0154904,4.429038,-1.0972462,1.6036457,0.48626748,-0.09880609
1763,-400.41333,126.42143,32.37505,22.13156,9.488093,9.56668,-5.192899,-4.589685,-3.152661,-2.354884,-8.15642,-6.948454,-1.2374209,-3.4759288,-4.1958795,-0.30412042,-1.6244074,-2.1866071,1.2530735,0.2317528
1764,-333.98254,114.17218,-21.39215,36.495403,-22.348286,-1.8818378,-10.476074,-16.775038,-14.567554,-11.265246,-7.4713464,-3.019106,-0.085006885,2.4044256,-0.7358804,-5.7100763,0.006494252,-13.815145,-5.175853,-8.526891
1765,-281.73743,92.72499,17.707127,39.981037,13.607887,-6.452193,2.2679255,6.0980196,-0.61762065,4.5990343,3.4840546,0.1269668,1.3497319,8.506804,-4.267808,1.8139713,-5.4906096,4.5285044,-8.161001,1.5496775
1766,-274.58386,74.626854,-12.815644,19.907911,-13.495966,-1.9479499,-13.86186,-2.646712,-1.3516498,-21.686037,-11.543547,-6.5714707,-3.1064734,0.16074318,-6.1706867,-3.7799335,8.015954,-2.9620173,-3.992104,5.3185945
1767,-318.92838,55.08065,1.250234,10.426372,-15.043161,-14.749333,-22.157753,-3.867971,-19.098719,-15.884526,-14.49964,-2.8842266,-13.143601,-0.05696093,-11.673527,-9.600772,-14.232272,-3.148909,-10.753043,-2.9491463
1768,-303.36334,115.07909,-20.368994,44.365135,-10.480097,23.444431,-31.310062,-2.1339397,-0.015799802,7.1510844,-5.3560467,-13.887358,6.892638,-11.612371,0.58846545,-3.7966907,-2.8152652,-7.2035832,0.7585582,-8.843058
1769,-318.25644,126.70347,-12.706258,15.346386,-2.5331545,-11.875386,-2.2343848,-9.653272,-7.7299666,-4.021469,-6.7879267,9.614738,-9.650093,6.8617315,-3.3000255,-0.7291881,-0.3941395,-9.623468,-1.7934616,-5.2522626
1770,-283.1525,98.78674,-5.3793993,19.64808,8.199408,-0.6609722,5.232034,-0.061192237,1.1526874,-1.5801574,-7.688571,0.24259071,-4.174827,-1.2698597,-2.3132699,-2.2492487,-1.7703974,-2.579419,-9.1549835,-0.11746739
1771,-215.89496,95.11046,16.41568,38.516396,17.045023,0.86933297,1.8089291,-2.41546,-6.958311,1.6318341,-4.0102654,4.572006,-5.66433,4.9231353,2.987676,5.2577143,-4.7166004,4.019897,1.2118945,-4.5841846
1772,-379.0124,84.85051,41.73153,40.002384,12.315859,3.0984395,21.716688,4.8856444,-3.0220466,22.17138,-9.872561,10.758333,3.2545185,-2.1783695,6.2263727,0.41737857,3.5703733,0.8609537,2.6522126,-0.9557504
1773,-271.85907,104.15616,5.8729067,32.321697,6.676117,-3.6694958,-1.1091766,-9.124284,-11.210208,-5.182927,-3.953413,0.7653514,-7.424424,-0.12401406,-0.45561525,-1.4093497,-6.2772884,-5.406788,-2.8191042,-3.6524587
1774,-229.6367,137.96028,-25.494888,47.50621,-12.628408,19.070276,-11.152638,2.273766,-8.509941,-11.107365,7.80935,-9.3381605,4.2863255,-4.2310147,4.4957113,-0.84556156,-1.2899835,-4.3680315,-6.537591,-2.2124703
1775,-353.5,88.5099,6.427344,4.844954,2.1947608,-10.741302,-38.52901,-7.8285856,-11.218071,-19.946566,-7.90625,-6.3847604,-13.338732,-14.461678,-9.884781,-4.56654,-8.305795,-7.692731,-7.9328218,-2.5237448
1776,-274.1121,121.492035,34.65907,33.870502,12.591649,0.3877234,4.9932356,-3.1946087,-9.620046,14.483471,-8.115756,6.630298,-0.49665946,1.6327132,0.08696463,5.1719947,-7.738298,5.570741,-9.522969,3.9689403
1777,-309.87057,85.94833,37.757507,34.173843,9.129781,11.225652,-18.350256,0.7870822,2.6747127,-7.19367,1.2963619,2.4722307,-3.3326705,3.932908,-1.449697,4.9652247,-3.6138506,3.9845912,-1.0836167,3.2630134
1778,-252.01913,85.9353,-20.023151,25.44516,-8.969792,-15.026626,-2.2924998,-0.37319443,4.661075,6.195889,-1.4269822,2.2813137,0.26188567,1.3679494,-9.634972,-6.1697526,-4.8804717,-3.759857,-8.577824,0.26638445
1779,-361.21808,110.6228,23.04303,15.620081,-10.162671,-11.008929,11.9269,10.705159,-4.80795,7.8681283,5.121914,-0.07516928,5.666835,-2.0903208,5.160815,-0.88886416,-1.1126959,5.007549,-7.8414855,8.638673
1780,-342.8737,63.274197,-3.9535024,13.323441,8.012736,-16.710102,-23.810505,-7.4248567,-12.14483,-5.5006065,-9.805585,-6.0502033,-11.224531,-9.791025,-8.177253,-0.97704905,-12.727774,-3.8687553,-4.3557773,-7.9042397
1781,-340.7098,88.60727,-12.073083,33.834827,-10.766051,-6.9670014,-38.358418,-28.750921,-14.219996,-22.506039,-11.220773,-3.2468429,-6.1216846,-11.207458,-4.6946635,-5.837104,-9.424453,-5.8024306,-5.586814,-9.353407
1782,-265.44363,80.11822,-20.553007,68.42489,-15.627828,28.541216,-3.3968894,-17.431507,14.161059,-5.4542975,-3.9626663,13.822934,-3.4404364,3.2791588,3.3759918,-4.910053,-5.8467765,4.367136,-4.3117404,-0.45261455
