Id,gender,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,duration,spectral_bandwidth,spectral_rolloff,MFCC-1-95,MFCC-2-95,MFCC-3-95,MFCC-4-95,MFCC-5-95,MFCC-6-95,MFCC-7-95,MFCC-8-95,MFCC-9-95,MFCC-10-95,MFCC-11-95,MFCC-12-95,MFCC-13-95,MFCC-1-5,MFCC-2-5,MFCC-3-5,MFCC-4-5,MFCC-5-5,MFCC-6-5,MFCC-7-5,MFCC-8-5,MFCC-9-5,MFCC-10-5,MFCC-11-5,MFCC-12-5,MFCC-13-5,MFCC-1-50,MFCC-2-50,MFCC-3-50,MFCC-4-50,MFCC-5-50,MFCC-6-50,MFCC-7-50,MFCC-8-50,MFCC-9-50,MFCC-10-50,MFCC-11-50,MFCC-12-50,MFCC-13-50,MFCCD-1-95,MFCCD-2-95,MFCCD-3-95,MFCCD-4-95,MFCCD-5-95,MFCCD-6-95,MFCCD-7-95,MFCCD-8-95,MFCCD-9-95,MFCCD-10-95,MFCCD-11-95,MFCCD-12-95,MFCCD-13-95,MFCCD-1-5,MFCCD-2-5,MFCCD-3-5,MFCCD-4-5,MFCCD-5-5,MFCCD-6-5,MFCCD-7-5,MFCCD-8-5,MFCCD-9-5,MFCCD-10-5,MFCCD-11-5,MFCCD-12-5,MFCCD-13-5,MFCCD-1-50,MFCCD-2-50,MFCCD-3-50,MFCCD-4-50,MFCCD-5-50,MFCCD-6-50,MFCCD-7-50,MFCCD-8-50,MFCCD-9-50,MFCCD-10-50,MFCCD-11-50,MFCCD-12-50,MFCCD-13-50,MFCCDD-1-95,MFCCDD-2-95,MFCCDD-3-95,MFCCDD-4-95,MFCCDD-5-95,MFCCDD-6-95,MFCCDD-7-95,MFCCDD-8-95,MFCCDD-9-95,MFCCDD-10-95,MFCCDD-11-95,MFCCDD-12-95,MFCCDD-13-95,MFCCDD-1-5,MFCCDD-2-5,MFCCDD-3-5,MFCCDD-4-5,MFCCDD-5-5,MFCCDD-6-5,MFCCDD-7-5,MFCCDD-8-5,MFCCDD-9-5,MFCCDD-10-5,MFCCDD-11-5,MFCCDD-12-5,MFCCDD-13-5,MFCCDD-1-50,MFCCDD-2-50,MFCCDD-3-50,MFCCDD-4-50,MFCCDD-5-50,MFCCDD-6-50,MFCCDD-7-50,MFCCDD-8-50,MFCCDD-9-50,MFCCDD-10-50,MFCCDD-11-50,MFCCDD-12-50,MFCCDD-13-50,mean_silence,silence_ratio,wps
476,1,962.43805,3999.1165,145.37126,0.0241128810578332,0.1109319850728492,0.0343991380664942,0.0863114090653153,1790.2773179083097,129.19921875,-105.52336165046634,69,281,19,16.69514739229025,25.759115646258504,[2844.18852758],[4027.56293745],-133.63763,219.64896,66.22727,89.35308,47.09574,44.10798,18.6604,12.14292,17.366104,3.0796278,9.947651,6.978794,8.39442,-437.1808,36.48426,-25.498026,4.6302304,-25.63401,-4.255047,-24.304552,-21.095617,-19.823992,-29.036898,-18.894897,-23.921339,-21.57438,-296.46457,95.17415,36.999435,26.535267,8.586922,13.602858,-0.0952186,-3.9687004,-3.8958135,-8.041595,-4.0303893,-4.156763,-2.319039,27.5206,19.197004,8.492257,7.716042,6.4710016,4.0310345,3.9093971,2.7761562,3.4248023,2.8759296,2.5883822,2.846162,2.6209633,-24.360739,-17.51602,-8.722829,-7.611133,-6.6662207,-4.0077434,-4.037919,-2.758573,-3.4374635,-2.856203,-2.5181942,-2.8169446,-2.6861105,-0.25712484,-0.195257,0.011110433,0.021754328,0.022838067,-0.033478554,-0.005010868,0.03373891,-0.004324039,-0.010901332,-0.0047047953,-0.04445017,-0.037451554,13.0216675,7.7349005,4.504041,3.4291623,3.4003446,2.19495,2.0940983,1.5872326,1.8525169,1.5823504,1.3918823,1.5170542,1.4391288,-11.732268,-7.276859,-4.814164,-3.6146102,-3.206445,-2.350939,-2.1208856,-1.6310204,-1.8409531,-1.6120986,-1.4582592,-1.5041097,-1.3432767,-0.009388944,0.024921319,0.02474609,0.039750133,-0.011944641,0.022569405,0.019828517,0.020082707,-0.008008655,0.007089742,-0.0060350643,-0.03130966,-0.026508061,0.8786919680152763,0.6481257983216209,2.67866338843128
477,0,1477.0436,3999.4888,145.39378,0.0177800457222537,0.1028454045086524,0.006038134197667,0.108627034766881,1962.9146449067016,123.046875,-89.3661120590292,69,281,35,28.514104308390024,36.09238095238095,[2574.01641698],[4369.50178665],-221.12177,205.79883,34.41422,72.41841,65.40741,27.00275,15.762039,22.620218,15.689343,13.433607,13.593192,20.631783,10.590427,-467.45166,59.49088,-86.62132,-28.254915,-22.330246,-40.640965,-35.405758,-22.06173,-18.237833,-31.53819,-24.21649,-15.775474,-19.197647,-323.33398,149.36198,-15.637476,8.716432,17.164452,-0.16105744,-7.086016,1.5894269,1.3996091,-7.7616086,-4.1406918,1.659351,-3.1692915,20.028885,12.834805,8.243037,6.93655,6.4134235,4.968505,3.7627237,3.1580787,2.7585652,3.1486425,2.6635525,2.684839,2.349076,-14.700489,-10.995559,-11.158375,-6.5748863,-5.481366,-5.8931665,-4.683506,-3.5149643,-3.001895,-3.9171083,-3.0500076,-2.663573,-2.385206,-0.8804347,-0.3397573,0.5314221,-0.018353371,-0.09429093,0.19155426,0.27868882,0.09244092,0.04585119,0.21879508,0.11682817,-0.0024685224,0.0042293947,7.03432,4.4542108,3.9193022,2.669508,2.6144595,2.1996133,1.8926685,1.6842061,1.707197,1.6999179,1.4812181,1.3697032,1.2474647,-6.217924,-4.4172053,-4.0324025,-2.772878,-2.5335903,-2.265821,-1.916385,-1.65522,-1.5551348,-1.5698295,-1.4123945,-1.3733411,-1.2575186,-0.020707961,-0.024474552,-0.017213503,-0.0009871706,0.030227283,-0.0026100166,0.0049539353,-0.015611144,-0.031042019,-0.027950985,-0.0066565103,-0.0034026522,0.00628118,0.8146886945254292,0.7900311244639293,1.9117608253951501
478,1,741.09705,3934.5134,147.74791,0.0136717587020027,0.1272917997379458,0.0017466286347134,0.0452599158653846,2002.2444974993648,135.99917763,9.272486399789107,0,0,1,1.4901133786848073,1.4900833333333334,[5299.22202211],[9607.03125],-246.08325,182.66371,63.956963,54.288967,43.65715,43.3823,-0.19573522,39.72947,15.164347,13.029516,-5.1587043,39.446075,5.7793813,-424.61945,40.991966,8.083696,-13.375288,-14.873616,5.607795,-32.955326,-12.038313,-8.074768,-16.660053,-31.469519,7.583034,-27.454231,-330.813,128.2236,33.52625,36.14311,10.305048,21.195114,-18.255451,18.111223,4.4740396,-0.4245664,-18.651014,21.21748,-10.483675,13.315496,12.178374,5.554654,8.438863,4.077292,3.402049,2.6371746,3.4064252,2.6119244,3.1085262,1.3167516,3.1290755,2.3307142,-17.288773,-11.054206,-4.7343616,-5.847056,-5.221931,-2.4442575,-2.83161,-3.6378455,-1.857836,-2.4875531,-1.6125405,-2.3124998,-2.727342,-0.79506963,0.061878584,-0.12920953,-0.36992943,-0.0055043856,-0.39313772,-0.037273806,0.21313408,0.08160437,-0.026389461,0.037741497,-0.08828103,0.17961225,8.112664,6.5710564,2.5159135,2.2382753,2.1337588,1.4156691,1.6204177,1.7122936,1.1055362,1.099773,1.0740231,0.9902826,1.3921432,-6.132968,-4.5521746,-2.1905346,-2.7661593,-2.040047,-1.3048118,-1.6794481,-1.8162904,-1.4832277,-1.1698045,-0.9443428,-0.9920355,-1.3193539,0.25871313,0.0066453516,0.27693966,0.083079346,-0.103030846,-0.0054737255,0.123701125,0.099028766,-0.01920995,-0.107601695,0.018935628,-0.08268633,-0.10058581,1.4901133786848073,1.0000201635377042,0.0
479,1,1527.2561,3999.2695,145.38257,0.027487351805368,0.1309097143749922,0.0041657492026779,0.1497684720779833,2603.289325973192,117.45383523,-115.37037151153874,69,281,30,19.62086167800453,30.74170068027211,[3331.18993642],[6700.42046031],-259.57996,208.48604,59.63341,96.46535,45.55823,21.909636,10.585067,15.627677,4.6597843,-0.8026526,14.275312,10.331851,2.3732953,-504.20633,-8.01513,-67.828705,-13.033688,-22.631546,-33.762646,-36.649788,-30.247396,-36.476868,-42.66759,-19.97571,-19.810911,-32.55071,-384.50052,74.45641,16.341022,21.190655,11.679367,3.8547966,-4.8134623,-1.3730237,-8.826445,-16.92134,-3.3485532,-3.2644649,-8.257683,23.012722,20.671675,11.496245,8.793456,5.3174357,4.4244027,4.5519853,3.9516275,3.4879656,3.5889208,2.8113377,2.8118958,2.9747374,-20.778793,-18.78178,-12.28134,-8.939952,-5.6442122,-4.5526586,-4.3666997,-4.0329943,-3.5413897,-3.6114094,-2.778162,-2.6191154,-3.0740051,-0.29487914,-0.2766386,0.061537728,0.024327151,0.07067857,0.04430501,0.017591955,0.040525988,-0.011692924,0.019732809,-0.0017321715,-0.052428205,0.027938211,10.477681,7.870091,5.646193,3.5771224,2.706434,2.079842,2.1835523,1.9644679,1.9769677,1.8735031,1.5460454,1.4262723,1.6092751,-9.180004,-7.424456,-5.8082867,-3.928816,-2.7595751,-2.0876434,-2.3397872,-1.9628153,-1.8509734,-1.8340714,-1.5252203,-1.4303644,-1.5498613,-0.08847984,-0.11221014,0.019698605,0.06612326,0.036439836,-0.01398441,0.023066994,0.0004483509,-0.01993575,-0.008211784,-0.01719911,0.0061203004,-0.020037077,0.654028722600151,0.6382490637740104,2.2445082241100414
480,1,1319.8413,3999.7314,145.469,0.0132794115695166,0.1019376786453624,0.0036657954951339,0.1039357289394089,1727.7545908144996,129.19921875,-123.29885948338648,69,281,73,34.411972789115644,58.53380952380952,[1939.61423491],[3513.61486366],-263.17178,213.80801,38.23494,56.393772,64.80961,29.710762,38.349567,9.901814,5.87114,16.566574,6.4270916,5.0645165,12.85059,-471.56973,72.057304,-63.46857,-24.104654,-9.830158,-24.42927,-11.127152,-31.132175,-37.52921,-13.568457,-25.378363,-26.470373,-18.934875,-382.5361,119.36041,3.30016,12.701445,16.687603,8.552099,9.631044,-3.3785233,-8.202034,1.5094398,-4.98188,-5.864048,-2.3596213,15.531961,11.14343,7.375714,4.557379,4.0608187,3.4742625,3.2599616,2.7591603,2.8855598,2.3229277,2.1685748,2.0648139,2.01261,-13.367172,-8.514669,-7.840057,-4.466172,-3.7366657,-3.4712222,-3.3016014,-3.0947905,-3.2527583,-2.3638117,-2.2367766,-2.3525102,-2.146798,-0.35091934,-0.33169055,-0.0,-0.038332194,-0.030315185,0.0,-0.0058658104,0.03124249,0.024722513,-0.0033417852,-0.0,0.050486777,-0.0,5.2271433,3.2075777,3.1318426,1.9360633,1.4524686,1.5763856,1.4064726,1.3858227,1.3762584,1.2606934,1.1713727,1.0978178,1.0680608,-4.338569,-3.1936119,-3.257996,-1.9601119,-1.4860502,-1.600953,-1.440418,-1.3406808,-1.3261266,-1.1956698,-1.1341784,-1.1032809,-1.0331757,-0.048199277,0.0,0.0,0.0,8.06825e-05,-0.00474794,0.000114995164,0.0,0.0,0.0,0.0,0.0,0.0,0.4713968875221321,0.5878990803617189,1.178805899724213
481,1,858.54254,3983.9797,145.57686,0.0299546632800046,0.1644502151389013,0.0008369360650777,0.0643636688931297,2627.0202966053616,117.45383523,-73.79758109089813,3,8,1,3.023219954648526,3.0231875,[5848.91510631],[12620.92869718],-275.5238,151.94925,66.285194,68.05586,31.304657,41.901886,1.1660116,39.118927,21.81351,33.26964,0.20927328,34.4255,21.277683,-431.51706,38.976246,2.4340646,22.191603,-26.177053,0.036882505,-32.498665,8.36692,-12.03421,-6.244029,-30.047163,-3.7660208,-17.4522,-372.2382,68.96825,29.210423,49.656345,12.01986,19.202522,-10.857822,22.939331,7.635352,13.478865,-14.307374,12.097071,6.384799,15.502582,13.004606,5.421398,5.502273,5.1989903,4.0086145,3.4046504,1.9406073,2.7749324,2.8704758,1.8791683,2.1259387,2.5212452,-14.28765,-10.700568,-4.5323405,-3.9696732,-5.397058,-3.883918,-3.0867317,-2.6717467,-3.0308862,-2.2776911,-2.2577596,-1.9020492,-2.3540535,-0.33582205,-0.28710523,-0.060448885,-0.103957236,0.04470471,0.047775723,0.1367644,-0.010582892,0.14473394,-0.069748506,-0.15279064,-0.14925757,0.28053904,7.8565307,6.904727,1.9291116,2.331856,2.6745312,2.2278926,1.6528059,1.4063551,1.4337422,1.3706398,1.4028003,1.3378482,1.358811,-8.852042,-6.126638,-2.0494778,-2.3327572,-3.1926324,-2.4115508,-1.6557254,-1.4435884,-1.4130733,-1.6201887,-1.0325936,-1.394036,-1.2661687,-0.09403579,-0.08610764,0.051765785,-0.12075512,-0.02098107,-0.055383883,0.050222393,-0.010109295,-0.04165806,0.06886568,0.024358517,-0.02532095,0.011119008,3.023219954648526,1.000010735241703,0.9923301151516404
482,0,1694.9402,3999.367,145.40225,0.0155294045601274,0.0773367127607961,0.0050150250808195,0.1146358247970166,1890.8910224219608,80.74951172,-99.20695335159486,69,281,42,22.38403628117913,30.722675736961452,[2192.93054933],[3963.57366535],-256.97943,217.90543,47.067005,66.77213,76.044685,17.776472,32.12073,23.8663,10.83934,28.869804,16.1138,14.385138,17.397459,-523.55115,45.407127,-78.919205,-48.57953,-13.778705,-45.900063,-50.484283,-24.265755,-27.414787,-30.14689,-23.818266,-26.673513,-24.408806,-393.751,130.86403,-2.7744248,7.0170774,21.303986,-3.4903955,-1.7415582,1.0100242,-4.3771334,-2.304037,-1.117894,-5.675947,-3.3321571,23.27453,17.249746,11.208943,8.569932,6.319525,5.2618403,6.903661,3.8468769,3.5271792,4.807985,3.219727,3.2860866,3.4795332,-19.902071,-13.146816,-11.480744,-8.8067045,-6.4241767,-6.3127403,-6.4458795,-4.155933,-3.4957693,-4.6937704,-3.6125386,-3.5319886,-3.475981,-0.65656537,-0.5951467,-0.021511761,0.09550085,-0.036038972,0.16824932,-0.037497178,0.04945431,-0.0373229,0.0360224,0.07193491,0.009627064,0.009069534,9.188193,6.7141404,5.276245,3.6569543,3.0895612,2.769559,2.5535321,2.1685107,1.8524904,2.0711474,1.7986754,1.8115958,1.603184,-8.606635,-6.7640543,-5.592514,-3.8130348,-2.9116921,-2.8648322,-2.5089965,-2.099043,-1.7211367,-2.0153806,-1.6524372,-1.7636886,-1.6676296,-0.031852424,0.053370167,0.06810217,0.068650104,-0.026887646,-0.018991787,-0.02772411,-0.015559947,-0.034938667,-0.024415696,0.010130017,-0.0016855589,0.014453086,0.5329532447899793,0.7285835541417255,2.2458981304479395
483,1,775.9797,3998.442,145.41202,0.0248133636200125,0.0883895531686324,0.0148470829292595,0.0557629686630495,1418.5661461523396,112.34714674,-112.6777938249564,69,281,57,25.63482993197279,41.71424036281179,[3317.33081029],[5056.29934454],-224.40576,224.10771,64.71952,66.67302,64.031,36.38252,16.016235,18.105288,15.590054,9.963125,11.498529,10.229239,12.655662,-449.97256,62.063084,-13.936502,-8.925442,-5.9982166,-7.668427,-17.654966,-13.209906,-15.514974,-16.624596,-19.58188,-14.450158,-15.222647,-382.65802,105.544685,39.69233,30.80152,29.647913,17.851948,3.9347277,4.713605,4.2899346,-0.8112218,-0.20205992,0.626889,1.3335351,19.151863,14.620205,7.0699396,5.6140556,5.2315087,3.0176866,2.8429737,2.5071285,2.5207345,2.0660634,2.5918553,2.1820314,1.8995076,-17.118385,-13.770869,-7.16121,-5.753636,-4.9022446,-3.1189516,-2.875707,-2.7707307,-2.3750472,-2.1048782,-2.5399506,-2.079644,-2.2098765,-0.3162318,-0.2568601,-0.022816276,-0.039160475,-0.09668331,0.0149323465,0.04923027,0.063728966,-0.057951737,-0.0050831097,-0.009493788,-0.01998636,0.03391144,7.2860956,5.235919,3.5045457,2.4458861,2.3101425,1.5170945,1.4572934,1.3708048,1.3150667,1.201855,1.2571708,1.1745088,1.179248,-6.78685,-4.951991,-3.3961074,-2.4554207,-2.2692485,-1.584603,-1.511721,-1.3630064,-1.2910658,-1.1358047,-1.2243227,-1.1525259,-1.106387,-0.008523454,-0.03085887,0.021311035,0.009328718,-0.030699907,0.009155583,-0.0012618887,-0.0030926685,-0.017171958,-0.016397718,-0.009245851,-0.0022256332,-0.0038895442,0.44973385845566294,0.6145342623768888,1.654111387379199
484,0,1252.1683,3999.7463,145.60477,0.0266135876245553,0.1189683299503878,0.0075876712335082,0.1019961791050771,1696.200063716803,92.28515625,-85.71463782269284,69,281,5,34.15655328798186,36.120566893424034,[1908.05966156],[3534.72511272],-264.81354,206.26814,35.35142,77.656334,47.42912,10.275564,22.846542,0.0,7.6740193,26.999702,0.0,9.573827,22.943975,-402.22733,98.586044,-36.95141,-0.0027981151,-8.182621,-30.605927,-24.907701,-49.375984,-21.906693,-8.67871,-40.843212,-18.186579,-5.111924,-319.94904,152.04276,5.678341,28.534847,19.227634,-5.0552373,-0.47780073,-20.849083,-6.5495896,4.4292803,-15.453741,-2.2252958,4.292983,9.871732,7.5185504,6.3099337,4.8391633,3.3311377,2.8179522,3.3082483,3.3169441,2.2363842,2.8115492,2.7215812,2.0373638,2.3795378,-7.7432303,-5.784441,-6.9036646,-4.3403893,-3.158216,-3.22474,-3.6616583,-4.079904,-2.2168953,-2.5512278,-2.8523083,-2.1293964,-2.293924,-0.4800359,-0.3305608,0.086484075,0.0,-0.0,-0.0,-0.0,0.07820517,-0.0,-0.0,-0.0,-0.0,-0.0,4.300259,2.6969104,2.829907,1.8181909,1.4804931,1.4973416,1.5326072,1.8760905,1.2229404,1.3191435,1.2940959,1.0781158,1.1412114,-3.8225923,-2.7869494,-3.1074467,-1.8951901,-1.4784746,-1.501177,-1.4754157,-1.864154,-1.1487364,-1.3892673,-1.333933,-1.0814416,-1.1976783,-7.1054274e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.831310657596371,0.9456261688462111,1.9102690221775525
485,1,1574.2219,3999.7686,145.35498,0.0375116287264001,0.1765257180360242,0.0056277115502373,0.1402775982419855,1943.1365204449992,135.99917763,-103.00033149973451,69,281,12,18.73492063492064,22.450090702947847,[1791.41682143],[3550.82964892],-220.39418,233.29427,6.8748083,68.45936,52.903442,11.277273,40.228638,14.402924,8.847782,13.246589,6.825103,12.461635,11.661824,-391.23495,83.8309,-97.20009,-27.266314,-12.659584,-40.943645,-17.391806,-28.99322,-26.950533,-25.554533,-32.663754,-20.704903,-27.304869,-285.28595,147.15373,-31.316496,10.253085,14.704567,-8.692532,9.870631,-2.8627977,-5.1483808,-0.6861794,-14.694637,-0.2778038,-0.3075218,14.187463,13.628227,9.414839,7.2864194,5.1406674,3.792678,5.237958,3.0510857,3.114029,3.2992697,2.934055,3.0227182,3.1804726,-12.709842,-11.816359,-10.001531,-6.7455845,-5.539872,-4.305985,-4.7580557,-3.6810517,-3.217778,-3.6760724,-2.9587464,-3.1542773,-3.524836,-0.1912356,-0.08402112,0.13576266,-0.021065613,0.0071097454,0.017230801,-3.9041042e-05,0.053406905,0.00084528927,0.015932705,-0.00818944,0.00030816,0.011115162,7.2328525,5.065192,4.83901,2.9011033,2.194271,1.9497114,2.063411,1.6340225,1.8087933,1.9105632,1.6947312,1.8533673,1.7284106,-5.787592,-4.7973304,-4.9684906,-2.836092,-2.2069733,-1.9587334,-1.9637489,-1.5441389,-1.6491377,-1.7461379,-1.6012357,-1.5052651,-1.5776725,-0.18345678,-1.1299596e-05,0.023568604,-7.6636614e-05,-7.458425e-05,7.3062394e-05,-1.2710497e-05,-4.5755725e-05,-0.015856247,-0.01433664,6.9616162e-06,-0.025318692,-0.016479935,1.5612433862433868,0.8345142513148341,3.0734842416890475
486,0,950.2146,3995.7485,145.70999,0.0205346641904731,0.0791831619060174,0.0061291629181998,0.08215710460031,1534.7696060419312,99.38401442,-106.8664732876454,69,281,37,19.853061224489792,26.196462585034013,[1787.50896177],[3194.14586045],-276.66037,202.1155,57.49007,76.662346,74.25371,17.116852,20.293253,7.6482368,6.8081474,22.187494,8.98359,11.540686,13.651135,-476.63846,80.73432,-48.353424,-11.77792,0.0,-41.912956,-45.104218,-38.142906,-30.376268,-22.493477,-24.660873,-15.53389,-10.533643,-372.18088,128.65833,11.620552,32.232204,25.340132,-5.6363997,-9.137003,-13.643172,-7.9879713,-1.0646758,-6.301298,-1.4822341,1.2870898,15.7893095,11.018332,8.727249,5.338632,5.142048,4.509289,5.1477404,3.3626049,2.8039298,3.2203588,2.2489822,2.169502,1.9896396,-14.008067,-9.130934,-9.557498,-5.6875277,-5.219482,-5.006457,-6.218149,-3.6012695,-3.17734,-3.6400638,-2.4086614,-2.1509433,-2.0625772,-0.5828298,-0.4251241,0.033823524,0.032239404,0.0,0.13572612,0.22944419,0.081940144,0.03633077,0.099871084,0.012019603,-0.033061992,0.0,7.5574694,4.1544657,4.3024235,2.3667378,2.185899,2.1252408,2.316887,1.9578749,1.6442455,1.5456179,1.3155863,1.2583764,1.1137047,-6.4001713,-4.4869137,-4.481942,-2.2518883,-2.1746905,-2.1530747,-2.2376826,-1.9480926,-1.5468757,-1.5097349,-1.3138665,-1.1609789,-1.1102312,-7.1054274e-15,0.08025174,0.0,-0.01666479,0.0,0.0,-0.013899428,0.0038264953,-0.003701755,0.0010939495,0.0,0.0,0.0,0.5365692222835079,0.7578527505401361,2.6339434103373773
487,1,1733.2498,3999.436,145.36816,0.0198963172630172,0.1185133673675726,0.0011602259171729,0.1644162918734491,2418.16110544283,107.66601562,-155.82612432365374,69,281,57,17.322086167800453,28.05,[2368.89729619],[4555.71127447],-268.40485,201.29327,40.13989,73.06879,63.40358,19.651583,45.7054,16.400644,20.326126,26.970179,9.126072,18.592312,19.772894,-539.7817,6.6945424,-78.6884,-45.22516,-19.07414,-43.359863,-37.03636,-20.741966,-19.15387,-16.99499,-27.020237,-11.140302,-11.616645,-412.83163,74.8775,-2.9140522,8.322365,5.4497614,-2.0126224,1.9949673,-0.45786488,0.8713963,2.1973681,-4.16059,1.8892229,3.0532362,27.08309,19.888645,10.253072,8.20573,6.073996,5.3098593,6.627847,3.0407736,3.2742224,3.8262005,2.779571,2.5517366,2.616972,-19.440466,-14.723432,-12.2098875,-8.954813,-5.7073865,-5.579412,-6.620709,-2.8841414,-3.2925446,-3.8396313,-3.0723495,-2.5675735,-2.6076734,-0.919754,-0.7299652,0.12172179,0.03883819,-0.092180535,-0.015728489,-0.0037437207,-0.01386298,0.00954096,-0.008814438,0.028683392,-0.015609914,-0.015280906,10.321238,6.505383,5.836133,3.7807958,2.584611,2.7729888,2.7639754,1.7096224,1.6957575,1.9251626,1.6051948,1.4007638,1.4458843,-9.806287,-7.0902796,-5.615059,-4.096058,-2.6204736,-2.627569,-2.8110266,-1.6849554,-1.6608245,-1.935996,-1.5365188,-1.4226103,-1.4340848,0.019233737,0.08177081,-0.021246066,0.01674164,0.008761815,-0.025705066,0.0,-0.0038861113,-0.0051501943,0.0,0.0,0.0,0.008304254,0.3038962485579027,0.6175431788877167,2.4598930481283423
488,1,670.2519,3995.0913,146.30936,0.0296267754208244,0.1219409689408769,0.0027449790032714,0.1072823660714285,2489.0524473629816,143.5546875,-52.436498381480455,3,13,1,1.290748299319728,1.2907083333333333,[4997.73865226],[9813.20440574],-229.57283,186.71533,45.119217,123.766075,50.288876,47.52811,8.414967,19.329073,12.620235,37.63082,5.6352596,20.685884,12.2199745,-432.668,-4.409988,-18.833422,9.917239,-29.28445,5.7758794,-30.976555,-5.9066534,-18.254467,-1.3463509,-30.766273,-11.721858,-11.9012165,-323.0577,104.37962,27.473522,43.284855,14.395657,32.693096,-12.501572,5.534621,0.24277364,17.958578,-15.772495,1.4387217,-2.425959,21.015596,18.262325,4.301723,6.0186067,5.8105454,3.9117866,2.7495108,1.9784861,3.877476,4.4830303,3.261798,2.4839869,2.7093096,-23.306284,-15.069201,-3.3424168,-8.12188,-8.121197,-2.559817,-3.985924,-2.0146637,-2.5273576,-3.5102737,-3.4687815,-2.727918,-2.6123722,1.6377072,-0.7243999,-0.19992325,0.8513057,0.82720196,-0.08472751,-0.011593657,-0.13595128,-0.3431381,0.1288405,0.1627581,-0.074521735,-0.15530154,10.222916,9.704312,2.6366582,3.6433563,3.2875502,1.4254267,1.8486471,1.5040852,1.9661613,1.759523,1.9817137,1.7797331,1.5518311,-12.2235365,-8.652945,-2.2486286,-3.8639522,-3.2172642,-2.112609,-2.0198412,-1.3325901,-1.8736956,-1.9913288,-2.2040474,-1.4139928,-1.2452046,-0.42219305,-0.9948304,-0.38047165,0.015461098,0.11333078,-0.019645642,0.026513046,0.0027699382,0.21114321,0.17100249,0.12891246,0.012061826,0.05315645,1.290748299319728,1.0000309643823957,2.324305129612293
489,1,1060.3007,3999.7556,145.68335,0.0219006005384582,0.1166629275725933,0.0035887595533676,0.0891562334830866,1788.1106759330962,172.265625,-112.5997033148079,69,281,35,26.49396825396825,32.9487074829932,[3126.68478606],[4518.747987],-252.9996,198.72438,76.92136,84.351776,61.969784,51.733482,15.511831,12.897432,13.169917,14.282608,17.551237,6.7111964,13.60832,-465.31506,17.225174,-15.605435,0.0,-18.946335,-8.03635,-29.895632,-22.996649,-21.124136,-21.503956,-13.1224575,-28.9615,-22.425093,-359.47235,116.46649,40.03296,33.68937,26.933731,23.806612,-0.2921598,-2.4020576,0.0,0.0,0.7698947,-7.5844307,-0.08932844,20.865587,14.353702,8.824627,6.480431,5.6837497,4.4138746,3.7510264,2.981109,2.748283,2.871449,2.6563087,2.6466253,2.7124405,-18.161957,-12.277162,-9.137459,-6.473632,-5.913729,-4.460274,-4.2147565,-3.1450086,-2.905859,-2.8057826,-2.6946328,-2.7078385,-2.9810636,-0.5018094,-0.4623538,-0.0,0.020595979,-0.0,-0.0,0.061883792,-0.0,0.012485804,-0.0335671,-0.02736336,-0.0,0.024238631,8.351908,5.8127165,4.4216084,2.757197,2.589206,1.9527804,1.9941516,1.6221554,1.560547,1.5653315,1.5569013,1.5337006,1.4560258,-8.388916,-5.2484794,-4.037587,-3.0163176,-2.5610478,-2.1749141,-1.8681618,-1.6156793,-1.4702159,-1.4712394,-1.4183863,-1.4944547,-1.4079715,0.0,-0.026959918,-0.032020032,0.026087057,0.0,0.008855386,0.0,0.0,0.0,-0.010759694,0.0,0.0,0.0,0.75697052154195,0.8040973463873621,2.0941640893080566
